LineID,OrderID,ProductID,CustomerID,OrderDate,OrderPriority,OrderQuantity,Sales,Discount,ShipMode,Profit,UnitPrice,ShippingCost
4865,7936,724277,58302349,2010-04-05,Low,50,2851.17000,0.06,Delivery Truck,-868.88,58.14,36.61
1519,29700,358060,74011642,2010-04-06,Medium,9,30.35000,0.01,Regular Air,5.02,3.08,0.99
5731,22881,492902,33272196,2010-04-06,Medium,33,476.06000,0.04,Regular Air,-120.48,14.03,9.37
294,11943,463033,19890992,2010-04-07,Low,49,657.94000,0.09,Regular Air,7.35,14.45,7.17
998,57889,106849,2378178,2010-04-07,Low,39,723.30750,0.01,Regular Air,216.70,20.99,0.99
3646,11943,830831,19890992,2010-04-07,Low,19,1270.73000,0.08,Delivery Truck,-425.72,70.98,30.00
6678,26786,864079,50465044,2010-04-07,Medium,29,296.94000,0.08,Regular Air,-25.41,10.98,3.99
6952,9664,102789,69563791,2010-04-07,High,13,88.38000,0.06,Regular Air,-64.95,6.48,8.40
7956,5990,202436,88877641,2010-04-07,Critical,9,63.91000,0.06,Regular Air,-27.78,6.48,6.35
1261,28007,865125,98310844,2010-04-08,Not Specified,20,257.34000,0.04,Regular Air,12.82,12.98,3.14
2988,26951,56287,23920877,2010-04-08,Not Specified,3,451.81000,0.05,Regular Air,-318.59,150.98,13.99
4206,28007,695417,98310844,2010-04-08,Not Specified,23,128.97000,0.03,Regular Air,-1045.25,3.48,49.00
4207,28007,730958,98310844,2010-04-08,Not Specified,20,238.77000,0.02,Regular Air,-78.81,11.66,7.95
999,29478,106849,12841867,2010-04-09,High,15,272.89250,0.01,Regular Air,19.61,20.99,0.99
5462,54917,472903,30521001,2010-04-09,High,12,6034.68000,0.06,Regular Air,-517.08,499.99,24.49
5604,24581,249175,83750888,2010-04-09,High,8,38.56000,0.03,Regular Air,4.08,4.55,1.49
882,5472,238390,9569456,2010-04-10,Low,12,1098.14900,0.09,Regular Air,-182.97,115.99,5.92
1376,12613,680802,93331830,2010-04-10,Medium,18,225.37000,0.04,Express Air,77.53,12.22,2.85
2671,12613,821997,93331830,2010-04-10,Medium,3,15.64000,0.08,Regular Air,-16.01,3.36,6.27
2672,12613,240412,93331830,2010-04-10,Medium,28,1751.08000,0.00,Regular Air,587.01,59.78,10.29
4517,53349,188964,38075002,2010-04-10,Low,46,11002.66000,0.07,Delivery Truck,2349.29,243.98,43.32
5216,19296,744609,88877641,2010-04-10,High,43,75.73000,0.04,Express Air,-37.76,1.68,1.57
5303,45158,200320,39049481,2010-04-10,Low,15,63.84000,0.03,Express Air,23.52,3.78,0.71
5726,5472,747572,9569456,2010-04-10,Low,27,339.03000,0.09,Regular Air,-24.44,13.48,4.51
6684,40164,805551,97004664,2010-04-10,Not Specified,8,184.07000,0.04,Regular Air,75.63,22.98,7.58
6972,45158,949585,39049481,2010-04-10,Low,40,375.52000,0.09,Regular Air,131.70,9.68,2.03
7265,5472,1017681,9569456,2010-04-10,Low,32,216.08000,0.00,Regular Air,-84.33,6.48,6.65
671,55203,246671,32156526,2010-04-11,Low,18,994.47450,0.05,Regular Air,0.71,65.99,7.69
1010,52839,904387,25362542,2010-04-11,High,25,1158.60100,0.10,Regular Air,-155.30,55.99,2.50
2293,7078,821997,34201014,2010-04-11,High,11,49.58000,0.10,Express Air,-47.02,3.36,6.27
2294,7078,548833,34201014,2010-04-11,High,29,465.52000,0.02,Express Air,65.35,14.98,8.99
2295,7078,381761,34201014,2010-04-11,High,16,1939.65000,0.05,Delivery Truck,-885.73,122.99,70.20
3932,7078,1012577,34201014,2010-04-11,High,9,112.12000,0.01,Regular Air,-8.45,11.33,6.12
4057,52839,695980,25362542,2010-04-11,High,8,30.17000,0.04,Regular Air,-22.84,3.28,3.97
6312,16643,468265,33411187,2010-04-11,Low,46,441.40000,0.06,Regular Air,146.04,10.06,2.06
6313,16643,459865,33411187,2010-04-11,Low,40,312.63000,0.01,Regular Air,167.30,7.31,0.49
7687,3040,160229,12055977,2010-04-11,Medium,13,98.39000,0.01,Express Air,-31.54,6.48,6.60
1016,45409,586808,4067436,2010-04-12,Critical,50,893.13750,0.00,Regular Air,11.00,20.99,1.25
2579,11456,728557,39140094,2010-04-12,Low,15,1519.90000,0.09,Regular Air,399.37,105.34,24.49
4061,45409,318701,4067436,2010-04-12,Critical,11,3427.31000,0.10,Delivery Truck,124.36,320.98,58.95
4062,45409,695980,4067436,2010-04-12,Critical,10,36.26000,0.08,Regular Air,-28.37,3.28,3.97
7182,56001,620362,39086044,2010-04-12,Low,17,118.36000,0.08,Express Air,-60.65,6.48,7.37
7363,20899,385812,39400605,2010-04-12,Low,9,495.10000,0.04,Regular Air,110.36,54.96,10.75
80,19559,72479,69563791,2010-04-15,High,14,1032.02750,0.07,Express Air,97.40,85.99,0.99
732,37443,738011,11826026,2010-04-15,Not Specified,21,2172.70200,0.01,Regular Air,481.74,115.99,2.50
1759,37443,299230,101710424,2010-04-15,Not Specified,50,2869.44000,0.08,Regular Air,840.55,59.98,3.99
1879,19559,677137,69563791,2010-04-15,High,18,2445.21200,0.02,Express Air,275.77,155.99,8.99
2791,54336,699709,71078600,2010-04-15,Medium,50,952.21000,0.05,Regular Air,403.83,18.84,3.62
3790,37318,860962,93726727,2010-04-15,Medium,32,1031.23000,0.07,Regular Air,-138.54,33.98,19.99
5116,47524,545772,89313737,2010-04-15,Medium,8,269.14000,0.10,Regular Air,-160.72,35.77,9.02
5272,19559,674000,69563791,2010-04-15,High,31,260.77000,0.01,Regular Air,-8.75,8.34,4.82
6066,18465,462054,77123402,2010-04-15,High,12,816.23000,0.05,Regular Air,-353.71,64.65,35.00
6655,16932,523179,19237970,2010-04-15,Critical,20,127.16000,0.09,Regular Air,12.88,6.70,1.56
7568,47524,812196,94347685,2010-04-15,Medium,40,245.82000,0.08,Regular Air,86.44,6.45,1.34
7884,16932,394308,19237970,2010-04-15,Critical,25,144.84000,0.09,Regular Air,-120.99,5.78,8.09
206,772,321823,108626146,2010-04-16,High,25,233.05000,0.10,Regular Air,86.93,9.90,1.39
208,772,899702,108626146,2010-04-16,High,35,589.24000,0.08,Regular Air,-38.35,17.52,8.17
1264,23232,1000550,18837338,2010-04-16,High,31,154.24000,0.03,Regular Air,68.88,4.98,0.49
2520,6661,1050983,57991979,2010-04-16,Low,39,778.62000,0.00,Regular Air,247.24,19.23,6.15
4211,23232,326421,18837338,2010-04-16,High,15,614.15000,0.03,Express Air,-54.37,39.98,7.12
7428,23232,345717,18837338,2010-04-16,High,20,140.31000,0.06,Regular Air,-94.11,6.48,8.74
8009,56321,630857,86883556,2010-04-16,Critical,24,135.88000,0.10,Regular Air,-75.39,5.80,5.59
6463,38630,671330,97049232,2010-04-17,Medium,13,2175.21800,0.07,Regular Air,44.55,195.99,3.99
7207,56992,1021964,86285514,2010-04-18,Not Specified,10,315.42000,0.10,Regular Air,-41.26,30.98,17.08
532,47078,159149,25540872,2010-04-19,Medium,43,279.83000,0.01,Regular Air,77.04,6.04,2.14
533,47078,175474,25540872,2010-04-19,Medium,18,84.74000,0.06,Regular Air,34.10,4.91,0.50
1998,12451,131291,8230900,2010-04-19,Low,21,329.37000,0.04,Express Air,-53.57,15.14,4.53
3643,12451,34354,8230900,2010-04-19,Low,26,3662.16000,0.01,Delivery Truck,-372.82,130.98,54.74
5852,4774,220034,60402655,2010-04-19,Medium,4,126.87000,0.08,Regular Air,-125.99,32.98,5.50
7117,47078,371815,25540872,2010-04-19,Medium,20,98.57000,0.07,Regular Air,-49.64,4.98,5.02
419,11846,774393,74757853,2010-04-20,Low,28,707.44000,0.01,Express Air,-50.27,24.98,8.79
1646,57281,877669,61807764,2010-04-20,High,26,561.66000,0.07,Regular Air,-111.33,22.38,15.10
2516,40068,835973,40247213,2010-04-20,Low,2,128.52000,0.10,Regular Air,-110.07,64.98,6.88
2662,9895,896019,22050539,2010-04-20,Low,9,54.79000,0.05,Regular Air,-6.82,5.85,2.27
2864,57281,160678,61807764,2010-04-20,High,19,1851.62000,0.09,Delivery Truck,-220.84,100.98,35.84
4109,38944,528974,70928312,2010-04-20,Medium,46,24639.80000,0.01,Delivery Truck,8614.79,500.98,26.00
4111,38944,924819,70928312,2010-04-20,Medium,17,1873.34900,0.02,Regular Air,194.21,125.99,8.08
4604,18758,854211,52197137,2010-04-20,Not Specified,20,2022.18000,0.09,Express Air,594.44,102.30,21.26
4805,38117,680591,9175306,2010-04-20,Low,28,481.27000,0.01,Regular Air,-128.89,15.70,11.25
5732,11841,361692,33272196,2010-04-20,Medium,46,533.25000,0.07,Regular Air,-88.32,11.97,5.81
5845,38944,701926,70928312,2010-04-20,Medium,32,921.30000,0.09,Regular Air,353.16,29.14,4.86
5883,40068,953470,40247213,2010-04-20,Low,1,200.38000,0.02,Delivery Truck,-90.41,160.98,30.00
6744,7910,381085,98550002,2010-04-20,Critical,41,1871.13000,0.01,Regular Air,346.43,45.98,4.80
7276,11841,385812,33272196,2010-04-20,Medium,44,2339.52000,0.10,Regular Air,886.03,54.96,10.75
7946,7910,940550,98550002,2010-04-20,Critical,22,729.57000,0.08,Regular Air,250.43,35.44,5.09
439,45412,332331,15571411,2010-04-22,Medium,20,586.61900,0.06,Regular Air,83.07,35.99,1.10
2499,13088,50693,83349693,2010-04-22,Not Specified,46,187.92000,0.08,Regular Air,-2149.80,3.25,49.00
3234,35142,246243,84599405,2010-04-22,Low,11,231.27000,0.03,Regular Air,89.29,20.24,6.67
7200,27687,523991,25750022,2010-04-22,Medium,38,251.30000,0.10,Regular Air,-112.72,7.10,6.05
2903,13347,49841,23544783,2010-04-23,Not Specified,24,104.89000,0.07,Express Air,22.84,3.80,1.49
318,58854,518917,90365410,2010-04-24,Critical,10,193.20500,0.00,Regular Air,-52.24,20.99,4.81
5395,58854,288283,90365410,2010-04-24,Critical,35,6130.90000,0.03,Delivery Truck,583.15,170.98,35.89
2776,47175,412528,94347685,2010-04-25,Not Specified,40,70.45000,0.10,Regular Air,-2.31,1.82,1.00
2873,47461,820841,10575811,2010-04-25,High,34,289.53000,0.08,Express Air,46.97,8.69,2.99
5291,1058,538394,56764115,2010-04-25,Medium,3,469.43800,0.07,Regular Air,-888.16,195.99,8.99
6250,47461,942547,10575811,2010-04-25,High,45,322.80000,0.06,Regular Air,53.15,7.08,2.35
7620,47461,363937,10575811,2010-04-25,High,39,318.28000,0.08,Regular Air,114.95,8.17,1.69
574,46624,480920,36255546,2010-04-26,Not Specified,28,110.20000,0.07,Regular Air,42.84,4.13,0.50
2118,1383,674664,102008024,2010-04-26,High,43,17129.97000,0.07,Regular Air,5616.08,415.88,11.37
4988,49989,888848,10540824,2010-04-26,Not Specified,6,1854.94000,0.04,Regular Air,-559.78,300.97,7.18
7137,46624,317100,36255546,2010-04-26,Not Specified,12,54.86000,0.09,Regular Air,-50.60,4.28,6.72
1586,28643,686443,46716126,2010-04-27,Not Specified,16,659.50000,0.09,Regular Air,248.98,41.94,2.99
2920,28512,279720,83023492,2010-04-27,Medium,11,323.91000,0.09,Regular Air,-96.53,30.73,4.00
6317,28512,98988,83023492,2010-04-27,Medium,18,7168.15000,0.05,Regular Air,1593.61,419.19,19.99
7656,28512,153113,83023492,2010-04-27,Medium,10,185.59000,0.10,Regular Air,12.01,19.98,5.77
2564,17090,381761,105870693,2010-04-28,Low,26,3351.08000,0.05,Delivery Truck,-1086.43,122.99,70.20
2685,40678,442073,61100400,2010-04-28,Low,42,2753.07000,0.07,Regular Air,551.34,67.28,19.99
5806,14854,203328,94808461,2010-04-28,Low,24,391.23000,0.07,Regular Air,-27.98,16.91,6.25
5912,17090,698263,105870693,2010-04-28,Low,30,4177.52000,0.04,Delivery Truck,-443.78,140.98,36.09
3331,5569,134249,45730635,2010-04-29,Not Specified,12,118.97000,0.09,Regular Air,-0.06,9.65,6.22
5722,23394,914855,36996940,2010-04-29,High,45,101.57000,0.01,Regular Air,-5.99,2.08,1.49
6090,21319,382748,81466627,2010-04-29,Medium,11,167.53000,0.03,Regular Air,-40.94,14.98,7.69
7526,21319,752280,81466627,2010-04-29,Medium,42,1060.34000,0.04,Delivery Truck,-174.94,23.99,15.68
7672,33857,598953,53838315,2010-04-29,Critical,18,130.16000,0.00,Regular Air,28.87,7.04,2.17
937,28928,858029,14751244,2010-04-30,Low,46,1397.38300,0.01,Regular Air,-135.86,35.99,5.00
938,28928,299230,14751244,2010-04-30,Low,3,185.16000,0.02,Regular Air,-49.34,59.98,3.99
978,57766,961470,67516943,2010-04-30,High,17,517.98000,0.05,Regular Air,-85.32,30.53,19.99
1684,14855,540260,20484349,2010-04-30,Not Specified,44,174.90000,0.06,Express Air,-150.90,3.58,5.47
1685,14855,491105,20484349,2010-04-30,Not Specified,19,2557.51000,0.01,Delivery Truck,-168.48,124.49,51.94
2895,14855,335488,20484349,2010-04-30,Not Specified,48,103.80000,0.10,Regular Air,-150.53,2.23,4.57
4014,28928,945646,14751244,2010-04-30,Low,22,5144.94000,0.09,Regular Air,729.06,256.99,11.25
453,57857,236065,30521001,2010-05-01,High,18,314.96000,0.10,Regular Air,153.48,18.65,3.77
4679,57092,64446,92552035,2010-05-01,Critical,29,2820.69950,0.03,Regular Air,601.34,110.99,8.99
5956,43904,219708,81921479,2010-05-01,Not Specified,43,413.83000,0.08,Regular Air,111.74,10.01,1.99
1094,34402,189993,58915465,2010-05-02,High,11,48.50000,0.07,Express Air,23.88,3.15,0.50
2470,34402,224170,58915465,2010-05-02,High,38,3016.85000,0.05,Regular Air,-967.67,80.98,35.00
3242,51488,199819,107565533,2010-05-02,High,31,1561.96000,0.03,Regular Air,119.92,50.98,13.66
5010,29408,1048806,101365911,2010-05-02,Not Specified,44,4260.73000,0.07,Delivery Truck,251.58,119.99,56.14
913,2656,444231,99590471,2010-05-03,Critical,29,913.41000,0.01,Regular Air,237.14,35.99,1.25
3777,12900,489031,9725401,2010-05-03,High,50,627.12000,0.08,Regular Air,100.04,12.64,4.98
4004,2656,948291,99590471,2010-05-03,Critical,3,523.11000,0.05,Delivery Truck,-214.53,159.31,60.00
5517,12900,79748,9725401,2010-05-03,High,18,4096.21000,0.08,Delivery Truck,308.22,306.14,26.53
7537,8131,247078,14291205,2010-05-03,Critical,24,717.29000,0.01,Regular Air,191.29,29.89,1.99
6217,42912,674377,34013170,2010-05-04,Not Specified,4,52.59000,0.05,Regular Air,-30.39,11.35,8.60
6984,3012,601310,28130934,2010-05-04,Critical,41,120.03000,0.00,Regular Air,10.50,2.78,1.49
7167,18946,653263,86967557,2010-05-04,Critical,32,202.89000,0.07,Regular Air,-201.91,6.48,10.05
8032,27776,731168,8636979,2010-05-04,Low,41,226.68000,0.04,Express Air,-159.35,4.98,7.28
1864,30243,1039462,23051437,2010-05-05,Critical,21,4242.76000,0.07,Regular Air,340.88,199.99,24.49
1867,30243,338935,23051437,2010-05-05,Critical,44,2435.32000,0.09,Regular Air,650.56,60.22,3.50
5252,34657,888317,14649835,2010-05-05,Low,46,1396.75000,0.04,Express Air,-75.70,30.98,19.51
6033,8384,698263,85418259,2010-05-05,High,37,4935.72000,0.07,Delivery Truck,-698.09,140.98,36.09
6293,48832,798350,84941883,2010-05-05,High,48,4480.89000,0.02,Delivery Truck,195.04,90.98,30.00
6883,3621,497806,66524971,2010-05-05,Medium,14,83.87000,0.06,Regular Air,-28.83,5.58,5.30
8021,32099,50374,73495450,2010-05-05,Not Specified,41,506.73000,0.08,Regular Air,25.58,12.28,6.47
28,4004,293693,75726086,2010-05-06,Medium,14,63.52000,0.10,Regular Air,8.66,4.84,0.71
3385,25830,392324,56693633,2010-05-06,Low,5,25.34000,0.10,Regular Air,-21.29,4.06,6.89
3508,15778,1067744,38512011,2010-05-06,High,9,43.23000,0.00,Regular Air,-29.53,3.98,5.26
4665,13351,98806,27185389,2010-05-06,Medium,20,3331.81000,0.08,Regular Air,484.15,179.99,19.99
4952,24515,102341,81882214,2010-05-06,Critical,41,3051.27000,0.10,Delivery Truck,121.48,80.97,33.60
5245,4004,573539,75726086,2010-05-06,Medium,44,1512.25000,0.05,Regular Air,195.48,34.58,8.99
6598,25830,1041463,56693633,2010-05-06,Low,11,178.57000,0.05,Regular Air,-37.39,15.28,10.91
6876,31392,632743,22439533,2010-05-06,Low,44,3249.09000,0.10,Regular Air,-1326.29,78.80,35.00
7714,31392,780990,98456564,2010-05-06,Low,21,128.86000,0.10,Regular Air,-42.81,6.48,5.16
83,53572,939925,87034117,2010-05-07,Medium,17,184.09000,0.07,Regular Air,4.79,11.09,5.25
2357,22529,499554,85555346,2010-05-07,Medium,28,1623.09000,0.02,Regular Air,245.88,56.96,13.22
2879,7553,1007032,60937343,2010-05-07,Medium,12,1079.19000,0.07,Regular Air,46.80,92.23,39.61
3133,45766,482713,51305287,2010-05-07,High,28,4181.82000,0.01,Regular Air,1765.48,140.99,13.99
4720,32743,945326,103116846,2010-05-07,Critical,19,3548.67000,0.01,Regular Air,1280.19,177.98,0.99
4751,45766,924921,51305287,2010-05-07,High,37,2522.21000,0.00,Regular Air,1026.07,63.94,14.48
5221,39265,269026,11408122,2010-05-07,Critical,47,198.08000,0.02,Regular Air,32.69,4.28,0.94
6802,58150,1029916,54976397,2010-05-07,Critical,24,60.36000,0.03,Regular Air,-119.62,2.16,6.05
7632,7553,317100,60937343,2010-05-07,Medium,3,19.05000,0.04,Regular Air,-14.81,4.28,6.72
5502,41350,98988,35183561,2010-05-08,Medium,1,423.30000,0.01,Regular Air,-259.01,419.19,19.99
6491,55107,209997,55460332,2010-05-08,Low,32,171.52000,0.10,Regular Air,46.61,5.68,1.39
69,16545,114426,84795584,2010-05-09,Not Specified,1,4.99000,0.04,Regular Air,-3.06,3.68,1.32
1873,16545,617337,84795584,2010-05-09,Not Specified,10,50.97000,0.09,Regular Air,4.45,5.16,0.73
5324,44615,357719,66378277,2010-05-09,Medium,19,36.37000,0.07,Regular Air,-10.26,1.88,1.49
6055,13731,841268,71683306,2010-05-09,Not Specified,10,44.08000,0.08,Regular Air,6.79,4.48,1.22
4,16326,657768,68464052,2010-05-10,High,39,147.46000,0.06,Regular Air,14.13,3.71,1.93
8,16326,851117,68464052,2010-05-10,High,39,1538.33000,0.03,Regular Air,471.35,39.48,1.99
227,24352,381880,79755549,2010-05-10,Critical,32,103.48000,0.03,Regular Air,20.53,3.14,1.14
3293,45632,68351,64312175,2010-05-10,Not Specified,50,442.31000,0.02,Regular Air,231.68,8.34,0.96
4048,16641,603630,7838724,2010-05-10,High,33,1209.16800,0.03,Delivery Truck,-1052.79,44.43,46.59
4684,2241,444448,43389672,2010-05-10,Critical,38,967.78000,0.04,Regular Air,369.33,24.95,2.99
519,56710,145931,56266301,2010-05-11,Not Specified,6,182.64000,0.08,Regular Air,-99.24,30.98,6.50
888,9857,539744,29592089,2010-05-11,High,49,675.71000,0.06,Regular Air,-17.49,13.79,8.78
889,9857,933326,29592089,2010-05-11,High,16,292.97800,0.05,Regular Air,-93.61,20.99,3.30
947,9857,877175,54172200,2010-05-11,High,50,3615.84050,0.03,Regular Air,1861.35,85.99,3.30
2131,56710,657927,56266301,2010-05-11,Not Specified,34,479.84000,0.02,Regular Air,5.71,13.43,5.50
2317,58913,430772,84895139,2010-05-11,Medium,23,144.55000,0.07,Regular Air,-60.17,6.48,5.94
3288,58371,686278,91967987,2010-05-11,Medium,48,1661.80000,0.07,Regular Air,202.68,36.55,13.89
3289,58371,648476,91967987,2010-05-11,Medium,5,2168.05000,0.00,Regular Air,416.02,420.98,19.99
3770,56710,118378,56266301,2010-05-11,Not Specified,21,736.17000,0.01,Regular Air,232.99,35.41,1.99
3994,9857,685823,29592089,2010-05-11,High,16,2366.18000,0.10,Regular Air,703.80,162.93,19.99
4050,24356,884090,9969848,2010-05-11,Medium,37,12612.66000,0.06,Delivery Truck,3325.03,350.99,39.00
5511,56710,967595,56266301,2010-05-11,Not Specified,16,833.92650,0.08,Regular Air,-39.22,65.99,3.99
7817,58371,981266,91967987,2010-05-11,Medium,44,303.07000,0.02,Regular Air,-238.45,6.48,9.68
170,41383,686443,61616872,2010-05-12,Low,36,1449.45000,0.04,Regular Air,620.07,41.94,2.99
3531,28995,940865,23051437,2010-05-12,High,9,298.52000,0.00,Regular Air,73.19,30.98,5.76
4398,29120,77414,74510177,2010-05-12,Low,21,1556.08000,0.05,Delivery Truck,-41.77,70.98,26.74
5256,28995,410393,23051437,2010-05-12,High,34,667.35000,0.04,Regular Air,80.92,19.98,8.68
5908,41383,751465,39390141,2010-05-12,Low,38,2702.30000,0.03,Delivery Truck,-1330.78,70.98,59.81
7559,29120,450484,74510177,2010-05-12,Low,43,1677.27000,0.08,Regular Air,528.79,40.98,7.47
7758,44480,385812,97049232,2010-05-12,Medium,25,1321.55000,0.10,Regular Air,448.24,54.96,10.75
7974,47842,762620,31282636,2010-05-12,Medium,50,230.23000,0.06,Express Air,-150.93,4.28,5.74
948,1286,877175,88555704,2010-05-13,Not Specified,14,1000.35650,0.06,Regular Air,229.78,85.99,3.30
1789,47012,400178,9576347,2010-05-13,Low,35,584.42000,0.08,Express Air,-97.21,16.99,8.99
5108,12515,393245,40982916,2010-05-13,Medium,16,1702.49900,0.08,Regular Air,133.45,125.99,5.99
5932,43170,79748,25715035,2010-05-13,Low,25,7667.78000,0.04,Delivery Truck,1494.01,306.14,26.53
7291,1286,352478,88555704,2010-05-13,Not Specified,46,234.37000,0.05,Regular Air,-144.68,5.18,5.74
7421,43170,1021964,25715035,2010-05-13,Low,40,1305.85000,0.00,Regular Air,65.01,30.98,17.08
31,44229,293693,94530777,2010-05-14,Medium,39,185.69000,0.02,Regular Air,50.16,4.84,0.71
332,51073,217285,88815489,2010-05-14,Not Specified,17,2475.08000,0.00,Express Air,958.80,136.98,24.49
334,51073,213268,88815489,2010-05-14,Not Specified,49,1610.42000,0.00,Regular Air,813.35,30.93,3.92
1061,9254,188015,75858772,2010-05-14,Medium,24,131.65000,0.01,Express Air,67.41,4.91,0.50
1454,22338,175848,10045148,2010-05-14,Medium,36,200.08000,0.05,Regular Air,-62.97,5.28,5.06
2139,10502,980324,25540872,2010-05-14,Not Specified,36,912.44000,0.04,Regular Air,182.72,25.38,8.99
2245,34337,700485,77243589,2010-05-14,Medium,36,3610.85000,0.04,Express Air,2235.37,99.23,8.99
3774,10502,188964,25540872,2010-05-14,Not Specified,33,7869.22000,0.10,Delivery Truck,1523.46,243.98,43.32
5032,22338,545772,77037253,2010-05-14,Medium,24,790.24000,0.09,Regular Air,-213.18,35.77,9.02
6271,10981,161867,81859317,2010-05-14,High,33,3630.14600,0.04,Regular Air,951.68,125.99,8.99
6272,10981,704958,81859317,2010-05-14,High,41,73.36000,0.09,Regular Air,-94.95,1.86,2.58
263,50087,638256,4221093,2010-05-15,Not Specified,17,58.86000,0.03,Regular Air,6.96,3.29,1.35
521,38372,450797,100022088,2010-05-15,High,46,1053.84000,0.00,Regular Air,-632.16,20.98,21.20
1493,36772,147972,34851166,2010-05-15,Medium,8,22.85000,0.07,Regular Air,0.88,2.88,0.99
4368,36772,49746,34851166,2010-05-15,Medium,16,12007.05000,0.09,Delivery Truck,2713.95,808.49,55.30
7285,5703,50374,28931462,2010-05-15,Medium,29,357.96000,0.06,Regular Air,10.44,12.28,6.47
7541,36772,202436,34851166,2010-05-15,Medium,47,280.45000,0.10,Regular Air,-143.65,6.48,6.35
8019,38372,949585,18467123,2010-05-15,High,33,310.99000,0.07,Regular Air,106.45,9.68,2.03
3250,6438,532104,42995013,2010-05-16,Not Specified,7,75.72000,0.02,Regular Air,20.29,9.77,6.02
7804,6438,988897,42995013,2010-05-16,Not Specified,38,225.21000,0.06,Regular Air,-66.16,5.98,5.20
142,14048,209111,10374472,2010-05-17,Not Specified,40,2035.39300,0.01,Regular Air,1152.69,55.99,1.25
719,50594,275481,64626802,2010-05-17,Low,48,2832.88000,0.01,Regular Air,668.96,65.99,8.80
722,50594,878329,64626802,2010-05-17,Low,39,173.47000,0.05,Regular Air,-4.96,4.63,1.93
2533,20132,852926,35330575,2010-05-17,Low,30,8719.69000,0.01,Delivery Truck,2241.71,270.97,28.06
5306,14048,930243,10374472,2010-05-17,Not Specified,47,1837.15000,0.06,Regular Air,196.58,40.97,8.99
5308,14048,795486,10374472,2010-05-17,Not Specified,5,540.22000,0.06,Regular Air,-253.38,101.41,35.00
6912,22020,747572,63230005,2010-05-17,Critical,37,498.28000,0.01,Regular Air,10.18,13.48,4.51
181,22501,547380,30354681,2010-05-18,High,2,30.83000,0.04,Express Air,7.27,7.64,1.39
4394,31907,905400,25911898,2010-05-18,Low,38,331.53000,0.00,Regular Air,-35.97,8.46,3.62
433,9249,737723,97257760,2010-05-19,High,46,176.50000,0.01,Regular Air,-119.35,3.57,4.17
434,9249,491105,97257760,2010-05-19,High,35,3457.56000,0.02,Delivery Truck,-365.44,124.49,51.94
2073,9249,386136,97257760,2010-05-19,High,42,1546.80000,0.07,Regular Air,25.51,37.76,12.90
3890,56646,585386,73939563,2010-05-19,Critical,41,4257.27600,0.04,Regular Air,1059.08,125.99,2.50
4104,44519,386038,67912275,2010-05-19,High,48,224.58000,0.03,Regular Air,-144.76,4.57,5.42
5836,44519,105743,67912275,2010-05-19,High,34,16073.03000,0.01,Delivery Truck,5386.32,442.14,14.70
140,58725,789601,39306812,2010-05-20,Not Specified,39,335.35000,0.05,Regular Air,-134.97,8.74,8.29
234,59906,704553,73316576,2010-05-20,High,32,284.92000,0.03,Regular Air,81.29,9.11,2.15
1597,3331,659453,55920460,2010-05-20,High,31,153.28000,0.05,Regular Air,73.16,4.91,0.50
2665,36102,754038,93290663,2010-05-20,Not Specified,36,461.40000,0.03,Regular Air,36.39,12.07,6.20
3343,59651,335488,31234599,2010-05-20,Critical,18,45.80000,0.04,Regular Air,-52.92,2.23,4.57
3344,59651,515586,31234599,2010-05-20,Critical,36,283.21000,0.08,Regular Air,-196.06,8.04,8.94
7056,3877,433913,66496454,2010-05-20,Low,14,700.46000,0.02,Express Air,254.31,48.04,7.23
7609,46948,655557,76319822,2010-05-20,Low,10,64.13000,0.10,Regular Air,-28.97,6.54,5.27
7799,58725,598953,84599405,2010-05-20,Not Specified,20,148.31000,0.03,Regular Air,37.33,7.04,2.17
1402,28357,69354,61100400,2010-05-21,Not Specified,50,390.46000,0.02,Regular Air,-171.17,7.30,7.72
1472,11169,605916,43859307,2010-05-21,Medium,44,109.18000,0.09,Regular Air,37.17,2.61,0.50
2212,58308,410461,101792006,2010-05-21,Not Specified,2,40.34000,0.03,Regular Air,-23.62,16.16,7.74
2724,11169,231361,43859307,2010-05-21,Medium,46,398.86000,0.08,Regular Air,-26.45,8.85,5.60
3852,58308,875716,101792006,2010-05-21,Not Specified,20,623.29000,0.00,Regular Air,57.44,29.99,5.50
3853,58308,724277,101792006,2010-05-21,Not Specified,35,2173.26000,0.00,Delivery Truck,-465.66,58.14,36.61
4809,27205,991205,31353881,2010-05-21,Not Specified,12,87.11000,0.08,Regular Air,-43.65,7.28,3.52
5716,20033,472903,64790573,2010-05-21,Critical,5,2543.95000,0.04,Regular Air,-1011.32,499.99,24.49
6043,28357,1031140,61100400,2010-05-21,Not Specified,43,113.43000,0.02,Regular Air,24.27,2.47,1.02
6094,11169,766319,43859307,2010-05-21,Medium,5,28.59000,0.05,Regular Air,-14.33,4.98,4.70
1179,54119,416583,96413817,2010-05-22,Medium,4,127.56000,0.05,Regular Air,-41.75,29.74,6.64
1180,54119,375694,96413817,2010-05-22,Medium,45,261.00000,0.04,Express Air,-43.45,5.81,3.37
1461,11877,686443,97151439,2010-05-23,Not Specified,19,796.14000,0.03,Regular Air,320.07,41.94,2.99
1611,13540,816179,42895043,2010-05-23,High,33,121.00000,0.09,Regular Air,51.21,3.75,0.50
