LineID,OrderID,ProductID,CustomerID,OrderDate,OrderPriority,OrderQuantity,Sales,Discount,ShipMode,Profit,UnitPrice,ShippingCost
5307,16229,760927,10374472,2009-03-29,High,27,1068.70000,0.04,Regular Air,-89.50,40.98,6.50
6200,58688,361692,33887422,2009-03-29,Not Specified,18,215.93000,0.08,Regular Air,-41.87,11.97,5.81
1128,22755,367450,57533478,2009-03-30,Medium,5,236.87800,0.06,Regular Air,-275.25,55.99,5.00
1130,22755,368543,57533478,2009-03-30,Medium,35,187.84000,0.00,Regular Air,-95.05,4.91,5.68
4437,2915,868096,63686255,2009-03-30,Low,23,987.17000,0.01,Regular Air,51.59,39.98,4.00
4438,2915,308520,63686255,2009-03-30,Low,41,231.26000,0.07,Regular Air,32.83,5.98,0.96
4862,10949,789291,97800678,2009-03-30,Medium,46,3449.26000,0.10,Delivery Truck,252.77,80.97,30.06
7364,22755,500519,57533478,2009-03-30,Medium,45,240.60000,0.04,Regular Air,3.45,5.34,2.99
7661,37859,103518,63476354,2009-03-30,Critical,2,29.03000,0.01,Regular Air,-11.83,11.34,5.01
311,48035,518917,85518221,2009-03-31,Critical,8,155.92400,0.09,Express Air,-63.12,20.99,4.81
1080,44772,259517,67912275,2009-03-31,Not Specified,1,54.07700,0.07,Express Air,-232.99,55.99,5.00
5537,29127,852778,28609672,2009-03-31,Critical,18,31.13000,0.06,Regular Air,-0.81,1.68,1.00
309,42242,930660,13884388,2009-04-01,Not Specified,23,2287.10000,0.07,Regular Air,231.49,99.99,19.99
531,8295,332331,25540872,2009-04-01,High,30,835.15050,0.09,Regular Air,158.18,35.99,1.10
3617,10978,526018,79755549,2009-04-01,Critical,9,566.53000,0.06,Delivery Truck,-209.60,60.98,30.00
3652,42242,23721,13884388,2009-04-01,Not Specified,15,1444.88000,0.10,Regular Air,236.61,100.97,7.18
3654,42242,663528,13884388,2009-04-01,Not Specified,23,265.31000,0.09,Express Air,-33.19,11.50,7.19
3775,8295,585386,25540872,2009-04-01,High,7,771.83400,0.01,Regular Air,-295.43,125.99,2.50
5029,17795,1012577,82491541,2009-04-01,Medium,1,17.62000,0.06,Regular Air,-15.92,11.33,6.12
3845,22978,295705,44297353,2009-04-02,Medium,28,1801.95000,0.03,Delivery Truck,-182.07,60.89,32.41
4562,53281,476021,78118572,2009-04-02,Critical,40,14075.99000,0.08,Delivery Truck,1894.14,355.98,58.92
4629,2754,330853,24699845,2009-04-02,High,16,1427.67000,0.04,Regular Air,422.80,90.24,0.99
5759,48518,455222,47862852,2009-04-02,Medium,17,585.47000,0.10,Express Air,178.14,37.94,5.08
7704,2754,712459,24699845,2009-04-02,High,11,499.26000,0.09,Express Air,144.05,47.90,5.86
3272,44225,931500,33115230,2009-04-03,High,29,1958.32000,0.00,Regular Air,632.29,62.18,10.84
107,46436,196162,44817590,2009-04-04,Low,46,1477.57200,0.00,Regular Air,840.05,35.99,0.99
1336,42693,460438,21729136,2009-04-04,High,33,2118.26000,0.01,Regular Air,554.22,59.76,9.71
1513,13959,175474,95652866,2009-04-04,Medium,47,228.46000,0.01,Regular Air,112.06,4.91,0.50
2760,13959,207567,95652866,2009-04-04,Medium,19,77.61000,0.09,Express Air,16.79,4.00,1.30
2780,22371,1047536,39501159,2009-04-04,High,8,70.55000,0.00,Regular Air,-66.17,7.38,11.51
7236,25475,938591,30491084,2009-04-04,Critical,49,305.96000,0.06,Regular Air,-191.49,6.48,7.49
1052,50016,72479,85106157,2009-04-05,High,15,1093.63550,0.05,Regular Air,119.17,85.99,0.99
1644,36452,877669,81815032,2009-04-05,High,26,564.98000,0.10,Regular Air,-107.51,22.38,15.10
2861,36452,168172,81815032,2009-04-05,High,18,129.48000,0.04,Regular Air,46.01,6.98,2.83
3286,13765,686278,100582712,2009-04-05,Not Specified,45,1553.38000,0.10,Regular Air,180.88,36.55,13.89
21,26918,293693,9130094,2009-04-06,Low,16,77.96000,0.05,Regular Air,16.65,4.84,0.71
605,42599,355734,54579533,2009-04-06,Medium,31,9459.94000,0.04,Delivery Truck,2023.75,300.98,54.92
697,10851,580148,57944229,2009-04-06,High,14,570.52850,0.02,Express Air,3.96,45.99,4.99
1359,14114,302517,33819770,2009-04-06,Critical,29,65.16000,0.03,Regular Air,-7.04,2.18,1.38
2078,35361,1003701,94892175,2009-04-06,Medium,40,746.93000,0.09,Express Air,67.03,18.97,9.03
2553,14530,192481,6954303,2009-04-06,High,17,1556.61000,0.06,Regular Air,-485.55,89.83,35.00
2554,14530,657927,6954303,2009-04-06,High,49,645.14000,0.10,Regular Air,-26.32,13.43,5.50
2908,5921,657927,30256039,2009-04-06,Low,27,384.74000,0.01,Express Air,2.69,13.43,5.50
3246,14114,176425,59398695,2009-04-06,Critical,41,241.90000,0.05,Regular Air,-136.70,5.77,5.92
5187,10851,238464,45040261,2009-04-06,High,50,608.21000,0.09,Regular Air,-175.13,12.88,4.59
5460,35361,674000,94892175,2009-04-06,Medium,37,313.40000,0.00,Regular Air,-5.05,8.34,4.82
6447,40544,161786,55459419,2009-04-06,Low,39,2413.53000,0.06,Regular Air,544.04,60.65,12.23
6533,14114,288283,59398695,2009-04-06,Critical,38,6532.48000,0.01,Delivery Truck,538.52,170.98,35.89
1532,34432,641495,76590642,2009-04-07,Not Specified,20,244.39000,0.08,Regular Air,114.10,12.53,0.50
2444,5509,408433,24098604,2009-04-07,Low,21,885.23000,0.03,Regular Air,78.98,40.89,18.98
2813,3777,1100539,78620006,2009-04-07,Medium,14,244.85000,0.06,Express Air,38.06,17.67,8.99
2940,10277,195341,52863444,2009-04-07,Medium,36,2144.92400,0.00,Regular Air,542.25,65.99,5.26
3698,8994,375957,95816282,2009-04-07,Low,36,1423.35000,0.10,Regular Air,-580.32,40.48,19.99
4407,34432,314204,76590642,2009-04-07,Not Specified,3,581.42000,0.02,Regular Air,-129.97,178.47,19.99
5815,5509,497806,24098604,2009-04-07,Low,11,68.46000,0.02,Regular Air,-22.48,5.58,5.30
1603,36838,428893,97936435,2009-04-08,Low,3,32.76000,0.06,Express Air,11.29,6.30,0.50
1769,12768,778385,34667672,2009-04-08,Critical,34,1562.97000,0.01,Express Air,501.59,42.98,4.62
4361,1189,727825,48889817,2009-04-08,Critical,27,129.10000,0.00,Regular Air,-59.82,4.42,4.99
5931,2722,491548,43284892,2009-04-08,Low,46,1895.55000,0.06,Regular Air,807.62,40.97,1.99
6816,31171,249175,49310468,2009-04-08,Not Specified,37,161.02000,0.08,Regular Air,32.19,4.55,1.49
7581,13028,940550,6913864,2009-04-08,Critical,39,1357.53000,0.05,Regular Air,562.92,35.44,5.09
659,39815,251489,99084990,2009-04-09,Low,43,4075.37600,0.05,Regular Air,841.73,115.99,8.99
2630,27491,532104,35080446,2009-04-09,Not Specified,36,350.71000,0.02,Regular Air,-15.30,9.77,6.02
2761,58914,712849,95652866,2009-04-09,Low,46,99.94000,0.07,Regular Air,-55.84,2.12,1.99
4237,27491,1006899,35080446,2009-04-09,Not Specified,2,75.23000,0.09,Regular Air,-51.50,34.99,7.73
4383,58914,828731,95652866,2009-04-09,Low,11,18.70000,0.07,Regular Air,-3.36,1.76,0.70
4830,40258,947059,64312175,2009-04-09,Not Specified,31,449.47000,0.05,Regular Air,-190.49,14.81,13.32
4831,40258,924995,64312175,2009-04-09,Not Specified,29,80.61000,0.08,Regular Air,-8.77,2.78,1.25
4972,8646,884090,29307407,2009-04-09,High,41,14377.78000,0.06,Delivery Truck,4161.98,350.99,39.00
4973,8646,242307,29307407,2009-04-09,High,8,85.85000,0.03,Regular Air,-327.65,4.48,49.00
5019,45120,366386,61502376,2009-04-09,Critical,39,14591.44000,0.07,Delivery Truck,5475.80,400.97,48.26
5981,27491,639545,35080446,2009-04-09,Not Specified,11,985.01000,0.04,Regular Air,186.05,90.48,19.99
6665,8646,37176,29307407,2009-04-09,High,29,9558.65000,0.09,Delivery Truck,2154.07,349.45,60.00
6667,8646,760927,29307407,2009-04-09,High,26,994.27000,0.09,Express Air,-127.11,40.98,6.50
6679,11174,992059,50465044,2009-04-09,Medium,30,3197.00300,0.07,Regular Air,603.46,125.99,7.69
335,20519,229356,79337791,2009-04-10,High,7,124.19000,0.03,Regular Air,-53.30,15.99,11.28
1948,51047,760319,3704525,2009-04-10,Medium,38,1685.07000,0.03,Regular Air,-681.97,41.47,34.20
2098,43269,351447,10136898,2009-04-10,Critical,24,3978.02000,0.08,Regular Air,1336.96,165.98,19.99
2148,20838,567128,28382862,2009-04-10,Not Specified,21,235.98000,0.03,Regular Air,11.82,10.98,3.37
3787,20838,793720,28382862,2009-04-10,Not Specified,5,20.17000,0.05,Regular Air,-15.42,3.28,3.97
4672,19975,216645,39007820,2009-04-10,Not Specified,33,362.17000,0.08,Regular Air,-83.96,11.70,6.96
5335,51047,786593,3704525,2009-04-10,Medium,28,65.70000,0.02,Express Air,-83.54,1.76,4.86
5617,27456,967842,73939563,2009-04-10,Not Specified,29,9492.92000,0.05,Delivery Truck,772.04,328.14,91.05
5671,29219,942547,97492463,2009-04-10,Not Specified,29,203.40000,0.04,Regular Air,24.59,7.08,2.35
7100,43269,905789,10136898,2009-04-10,Critical,16,843.15000,0.00,Regular Air,355.00,48.91,5.81
305,36706,506813,71604925,2009-04-11,Not Specified,7,355.97000,0.03,Regular Air,-4.46,48.04,19.99
306,36706,178608,71604925,2009-04-11,Not Specified,47,887.45000,0.10,Regular Air,365.79,20.98,1.49
1374,56677,680802,96387888,2009-04-11,High,35,430.55000,0.00,Regular Air,120.01,12.22,2.85
6683,58279,255922,61502376,2009-04-11,Medium,44,1317.34000,0.03,Regular Air,555.93,30.56,2.99
1289,55040,858912,47742901,2009-04-12,High,24,191.79000,0.10,Regular Air,-6.34,8.34,2.64
2606,55040,913152,47742901,2009-04-12,High,2,4692.26000,0.08,Delivery Truck,-7373.13,2550.14,29.70
2607,55040,515586,47742901,2009-04-12,High,34,290.01000,0.03,Regular Air,-160.28,8.04,8.94
5960,55040,316838,47742901,2009-04-12,High,8,292.38000,0.05,Regular Air,6.11,35.51,6.31
286,55046,494051,8230900,2009-04-13,Critical,2,29.32000,0.08,Express Air,-12.93,7.28,11.15
4851,44448,315687,20434205,2009-04-13,Critical,28,951.06000,0.02,Regular Air,331.27,33.98,1.99
6891,9635,357719,67873838,2009-04-13,Critical,1,3.42000,0.05,Regular Air,-2.91,1.88,1.49
1175,8422,658101,89179979,2009-04-14,Medium,33,1003.71000,0.01,Express Air,-22.82,29.10,4.00
2957,32999,160678,97525521,2009-04-14,Low,14,1386.65000,0.09,Delivery Truck,-193.58,100.98,35.84
3761,8422,839366,72728792,2009-04-14,Medium,18,4212.75200,0.06,Delivery Truck,-715.78,296.18,54.12
277,33220,709485,27242353,2009-04-15,Not Specified,40,736.96000,0.10,Regular Air,-34.29,19.98,10.49
2616,35041,564488,104752832,2009-04-15,Not Specified,28,443.73000,0.01,Regular Air,-200.86,15.16,15.09
4397,58818,367410,74510177,2009-04-15,Critical,20,4353.02000,0.10,Delivery Truck,661.77,226.67,28.16
4400,58818,87900,74510177,2009-04-15,Critical,41,998.05000,0.01,Regular Air,391.14,22.98,1.99
5372,33220,181963,27242353,2009-04-15,Not Specified,49,3291.13000,0.09,Regular Air,925.95,70.97,3.50
2258,19584,913152,86285514,2009-04-16,Critical,6,14535.80000,0.05,Delivery Truck,-3971.06,2550.14,29.70
3375,50337,913152,29962626,2009-04-16,Not Specified,6,14734.71000,0.10,Delivery Truck,-3798.01,2550.14,29.70
5529,96,748835,36255546,2009-04-16,High,37,4158.12350,0.01,Regular Air,1228.89,125.99,8.99
7844,50337,601310,29962626,2009-04-16,Not Specified,37,122.99000,0.00,Express Air,21.48,2.78,1.49
602,2756,656848,12859907,2009-04-17,Critical,42,248.54000,0.07,Regular Air,111.75,6.30,0.50
3709,11013,156820,50111887,2009-04-17,High,2,226.88200,0.01,Regular Air,-582.65,125.99,8.99
5366,30407,98988,4221093,2009-04-17,Low,41,17853.64000,0.02,Regular Air,6227.33,419.19,19.99
1053,11553,72479,55895790,2009-04-18,Medium,20,1531.41100,0.03,Regular Air,365.42,85.99,0.99
2440,11553,762722,55895790,2009-04-18,Medium,8,861.26000,0.07,Delivery Truck,-429.86,100.98,57.38
3744,2817,888848,69981415,2009-04-18,Medium,14,3830.14000,0.10,Regular Air,202.25,300.97,7.18
4081,11553,993502,55895790,2009-04-18,Medium,28,1350.34000,0.10,Express Air,-517.17,52.99,19.99
4708,8259,1083564,95436894,2009-04-18,Medium,25,2130.22000,0.09,Delivery Truck,-584.60,89.99,42.00
5475,2817,522924,69981415,2009-04-18,Medium,40,1559.86000,0.06,Regular Air,672.37,39.89,3.04
6346,54753,101065,38030197,2009-04-18,Medium,36,4711.24400,0.06,Regular Air,1380.32,155.99,3.90
6448,4674,905242,5091209,2009-04-18,Critical,23,3041.33000,0.02,Delivery Truck,-260.41,130.98,30.00
1898,30176,581893,80727603,2009-04-19,Low,30,2504.41000,0.01,Regular Air,-547.89,79.52,48.20
2229,59745,686879,25873692,2009-04-19,Not Specified,36,18092.66000,0.09,Regular Air,7917.76,525.98,19.99
2498,53798,381761,89677213,2009-04-19,Low,41,4987.73000,0.08,Delivery Truck,-1867.97,122.99,70.20
2626,48135,1100539,22307990,2009-04-19,High,40,750.14000,0.02,Regular Air,93.68,17.67,8.99
2781,48135,1039462,45703891,2009-04-19,High,20,3960.99000,0.09,Express Air,631.33,199.99,24.49
4143,53798,277631,89677213,2009-04-19,Low,29,2317.65000,0.00,Regular Air,568.60,78.65,13.99
6348,994,154899,34667672,2009-04-19,Low,38,132.07000,0.06,Regular Air,14.00,3.58,1.63
3111,41474,160678,57583255,2009-04-20,Not Specified,35,3640.83000,0.00,Delivery Truck,-6.80,100.98,35.84
3208,49511,697651,6669395,2009-04-20,High,35,150.29000,0.03,Express Air,5.04,3.69,2.50
4733,41474,231193,57583255,2009-04-20,Not Specified,50,225.94000,0.09,Regular Air,-89.13,4.77,2.39
6963,19367,73356,80727603,2009-04-20,High,20,112.42000,0.09,Regular Air,7.40,5.98,2.50
7091,44834,153113,30521001,2009-04-20,Medium,13,248.76000,0.10,Express Air,35.09,19.98,5.77
1770,56807,778385,48318195,2009-04-21,High,1,47.04000,0.06,Regular Air,-24.63,42.98,4.62
1893,40997,479067,44817590,2009-04-21,Low,37,881.74000,0.05,Regular Air,18.27,22.99,8.99
4888,35813,689598,10582134,2009-04-21,Critical,21,7841.57000,0.05,Express Air,2347.18,363.25,19.99
4889,35813,725611,10582134,2009-04-21,Critical,21,156.31000,0.06,Express Air,-9.81,7.59,4.00
5292,40997,109003,44817590,2009-04-21,Low,1,22.61000,0.03,Regular Air,-8.40,14.97,7.51
6962,40997,528466,44817590,2009-04-21,Low,12,382.29000,0.05,Express Air,61.47,30.98,9.18
8025,28736,709916,19747030,2009-04-21,High,26,1029.29000,0.06,Regular Air,109.16,40.99,17.48
1177,25927,416583,51472989,2009-04-22,Medium,14,422.83000,0.02,Regular Air,-21.06,29.74,6.64
3027,25927,614969,22856565,2009-04-22,Medium,43,945.90000,0.08,Regular Air,105.70,22.01,5.53
3261,9669,678382,43339092,2009-04-22,Medium,18,292.11000,0.04,Express Air,-91.95,15.42,10.68
4715,48257,386038,5091209,2009-04-22,Low,45,221.06000,0.02,Regular Air,-124.28,4.57,5.42
4852,13056,1019643,20434205,2009-04-22,Not Specified,33,3387.32000,0.05,Regular Air,1413.52,100.98,7.18
7872,17315,675603,34211408,2009-04-22,Low,29,159.11000,0.07,Regular Air,64.01,5.43,0.95
59,3808,484597,104239922,2009-04-23,Critical,2,6.13000,0.08,Regular Air,-2.83,2.89,0.49
504,50625,607679,102008024,2009-04-23,Medium,10,29.12000,0.08,Regular Air,7.13,2.88,0.50
1348,9665,91978,18174109,2009-04-23,Low,50,2348.66000,0.02,Regular Air,921.41,46.89,5.10
6004,9665,698263,18174109,2009-04-23,Low,19,2657.12000,0.05,Delivery Truck,-373.09,140.98,36.09
6928,44517,258761,63834266,2009-04-23,Medium,5,32.50000,0.03,Regular Air,-16.67,5.28,5.61
1186,51943,659453,96713610,2009-04-24,High,28,140.02000,0.03,Regular Air,66.71,4.91,0.50
2544,51943,962312,96713610,2009-04-24,High,13,196.04000,0.04,Regular Air,2.13,14.27,7.27
3559,24870,118378,56764115,2009-04-24,Low,38,1396.58000,0.03,Regular Air,600.72,35.41,1.99
3560,24870,872550,56764115,2009-04-24,Low,45,6448.69000,0.00,Regular Air,1663.35,142.86,19.99
4426,18336,116812,23344923,2009-04-24,Not Specified,1,7.96000,0.00,Express Air,-0.11,2.88,0.70
5895,51943,999980,96713610,2009-04-24,High,11,113.19000,0.04,Regular Air,-53.25,9.06,9.86
7041,55459,621870,51065809,2009-04-25,Critical,5,126.95000,0.00,Regular Air,-4.17,22.84,8.18
1673,13606,318215,73053407,2009-04-26,Not Specified,34,109.86000,0.07,Regular Air,19.04,3.38,0.85
3498,34567,507788,15639214,2009-04-26,Low,18,3344.11000,0.03,Delivery Truck,588.54,180.98,26.20
5220,11712,269026,50035826,2009-04-26,Low,9,38.96000,0.06,Regular Air,0.37,4.28,0.94
5623,23042,98988,19346760,2009-04-26,Medium,20,8048.45000,0.04,Regular Air,1947.67,419.19,19.99
832,43330,892166,46187622,2009-04-27,Not Specified,40,2205.75850,0.03,Regular Air,337.04,65.99,8.99
1492,12642,346151,40318451,2009-04-27,Critical,10,564.85000,0.09,Express Air,181.02,58.10,1.49
4365,12642,326421,40318451,2009-04-27,Critical,14,572.33000,0.01,Regular Air,-62.28,39.98,7.12
4986,14342,888848,75296554,2009-04-27,Low,38,10823.84000,0.09,Regular Air,3857.43,300.97,7.18
7115,29380,140003,11286401,2009-04-27,Not Specified,13,150.13000,0.09,Regular Air,1.73,12.28,4.86
391,23524,871664,76162149,2009-04-28,High,28,129.33000,0.04,Express Air,48.25,4.13,0.99
1290,54595,858912,60849801,2009-04-28,Medium,30,250.29000,0.02,Regular Air,6.79,8.34,2.64
3357,28839,858401,80914914,2009-04-28,Low,30,102.95000,0.06,Express Air,-175.86,3.34,7.49
5961,54595,905242,60849801,2009-04-28,Medium,41,5258.94000,0.09,Delivery Truck,-421.76,130.98,30.00
7064,23524,175765,76162149,2009-04-28,High,46,2461.23000,0.06,Regular Air,748.20,55.48,14.30
7162,38501,307544,88328172,2009-04-28,Critical,11,78.68000,0.05,Regular Air,-29.07,6.48,6.22
4420,44320,272345,102857204,2009-04-29,Medium,49,7002.08000,0.10,Regular Air,-1640.51,154.13,69.00
5030,17669,1067150,37231359,2009-04-29,High,32,1116.03000,0.04,Regular Air,203.44,34.76,5.49
5172,55940,1019643,10035142,2009-04-29,Not Specified,29,2925.78000,0.03,Regular Air,1041.29,100.98,7.18
5929,4514,992059,25165064,2009-04-29,Medium,28,2841.43950,0.08,Regular Air,374.63,125.99,7.69
716,45380,275481,13719044,2009-04-30,Critical,34,1912.98450,0.06,Express Air,288.09,65.99,8.80
3894,45380,781610,13719044,2009-04-30,Critical,24,4170.86500,0.00,Express Air,1030.51,195.99,4.20
6786,41154,625704,88389057,2009-04-30,Low,43,938.37000,0.02,Regular Air,251.17,21.98,2.87
2472,15815,445951,58915465,2009-05-01,Critical,43,528.60000,0.01,Regular Air,52.59,11.70,5.63
2693,31364,674664,11928127,2009-05-01,Not Specified,2,789.01000,0.07,Regular Air,-539.59,415.88,11.37
3341,7431,335488,74561513,2009-05-01,Medium,33,78.81000,0.03,Regular Air,-93.25,2.23,4.57
5001,10146,524096,50465044,2009-05-01,Low,19,596.21000,0.10,Regular Air,211.59,34.23,5.02
5850,15815,249175,58915465,2009-05-01,Critical,24,107.41000,0.03,Regular Air,20.68,4.55,1.49
7495,13635,584472,14961350,2009-05-01,Critical,28,149.00000,0.06,Regular Air,-119.48,4.98,7.44
7497,13635,620362,14961350,2009-05-01,Critical,49,334.29000,0.01,Regular Air,-157.28,6.48,7.37
2668,40998,207567,76281881,2009-05-02,Medium,39,144.82000,0.08,Regular Air,28.40,4.00,1.30
4223,39460,585386,19317610,2009-05-02,Not Specified,19,2033.92250,0.02,Regular Air,251.20,125.99,2.50
7438,39460,523991,19317610,2009-05-02,Not Specified,25,172.42000,0.09,Regular Air,-71.60,7.10,6.05
7485,40998,247078,76281881,2009-05-02,Medium,43,1233.22000,0.05,Regular Air,385.46,29.89,1.99
7868,59363,598592,24754584,2009-05-02,High,24,158.91000,0.06,Regular Air,-38.57,6.68,5.20
684,6310,793455,82471832,2009-05-03,Not Specified,27,216.95000,0.08,Regular Air,-88.82,8.09,7.96
1742,36224,16735,62607421,2009-05-03,Medium,15,1765.45000,0.09,Express Air,374.82,120.98,3.99
2255,39141,91652,4569162,2009-05-03,Low,47,2259.66000,0.03,Regular Air,554.77,49.34,10.25
5638,39141,888317,4569162,2009-05-03,Low,49,1400.91000,0.09,Regular Air,-163.53,30.98,19.51
186,4389,397917,21462074,2009-05-04,Medium,42,2455.27600,0.04,Express Air,693.06,65.99,5.63
2329,1824,743734,64444841,2009-05-04,Critical,2,17.06000,0.09,Regular Air,-5.20,6.28,5.29
5088,2853,314204,77514197,2009-05-04,High,25,4253.65000,0.05,Express Air,943.00,178.47,19.99
5328,4389,953470,21462074,2009-05-04,Medium,49,7987.43000,0.03,Delivery Truck,1304.90,160.98,30.00
5329,4389,953860,21462074,2009-05-04,Medium,35,179.45000,0.07,Regular Air,-116.35,5.34,5.63
5435,49607,240546,19984778,2009-05-04,Medium,6,1056.64350,0.06,Regular Air,-586.20,205.99,8.99
5705,1824,165300,64444841,2009-05-04,Critical,39,10656.26000,0.06,Regular Air,3116.54,276.20,24.49
905,38503,259517,33272196,2009-05-05,Low,10,503.29350,0.02,Regular Air,-222.82,55.99,5.00
907,38503,16735,33272196,2009-05-05,Low,47,5567.79000,0.04,Regular Air,1726.66,120.98,3.99
2890,962,83432,73053407,2009-05-05,Low,33,4064.05000,0.06,Regular Air,1408.19,122.99,19.99
4519,962,475585,73053407,2009-05-05,Low,47,3213.87000,0.08,Delivery Truck,-1069.72,68.81,60.00
7171,27938,528466,45914050,2009-05-05,Medium,40,1233.51000,0.05,Regular Air,308.67,30.98,9.18
7275,38503,752280,33272196,2009-05-05,Low,32,796.03000,0.05,Delivery Truck,-133.71,23.99,15.68
1503,51873,704553,29705839,2009-05-06,High,29,265.92000,0.04,Regular Air,79.67,9.11,2.15
3062,50850,301122,54177895,2009-05-06,Critical,2,942.42000,0.02,Delivery Truck,-634.87,417.40,75.23
7738,50850,450484,54177895,2009-05-06,Critical,37,1599.54000,0.00,Regular Air,578.14,40.98,7.47
1062,1665,332331,18517094,2009-05-07,High,26,755.60750,0.05,Regular Air,149.17,35.99,1.10
1773,33696,428422,70199009,2009-05-07,High,2,57.73000,0.06,Regular Air,-101.41,27.48,4.00
3816,41253,888848,5044115,2009-05-07,Medium,5,1455.49000,0.07,Regular Air,-807.59,300.97,7.18
3836,11426,536153,104503994,2009-05-07,Medium,19,333.68000,0.01,Regular Air,81.96,16.48,1.99
6035,38756,623868,20427219,2009-05-07,Critical,43,2251.49700,0.09,Express Air,308.93,65.99,8.99
7080,24452,102789,102101268,2009-05-07,High,18,115.71000,0.08,Regular Air,-91.61,6.48,8.40
7449,17313,1010521,83620837,2009-05-07,High,27,130.49000,0.07,Express Air,47.09,4.76,0.88
8017,1829,601310,85276518,2009-05-07,High,48,133.04000,0.07,Regular Air,6.73,2.78,1.49
3092,7364,134974,103492523,2009-05-08,High,15,260.39000,0.09,Regular Air,-48.57,16.98,12.39
4798,55525,888848,107565533,2009-05-08,Low,1,291.40000,0.06,Regular Air,-763.16,300.97,7.18
6722,30759,390796,84793691,2009-05-08,Not Specified,2,64.79000,0.03,Regular Air,-41.32,29.34,7.87
1535,42631,641495,94347685,2009-05-09,High,18,211.40000,0.09,Regular Air,91.63,12.53,0.50
4408,42631,138468,94347685,2009-05-09,High,22,1148.03550,0.08,Express Air,21.98,65.99,8.99
6153,42631,994793,94347685,2009-05-09,High,41,257.66000,0.05,Regular Air,-69.23,6.48,2.74
7253,4839,723460,98758480,2009-05-09,Critical,24,159.43000,0.05,Regular Air,-120.59,6.48,8.73
7569,42631,1022569,94347685,2009-05-09,High,44,287.22000,0.06,Regular Air,-72.93,6.68,5.41
4364,39908,1006899,40318451,2009-05-10,Low,23,753.75000,0.10,Regular Air,31.17,34.99,7.73
6419,45218,994793,39765174,2009-05-10,Low,49,309.46000,0.08,Regular Air,-82.64,6.48,2.74
95,23360,234470,96327900,2009-05-11,Low,30,512.97000,0.01,Express Air,261.29,15.67,1.39
940,33317,335550,83933572,2009-05-11,High,13,602.42050,0.09,Regular Air,10.98,55.99,1.25
2046,56197,448604,23988283,2009-05-11,High,11,28.63000,0.09,Express Air,-21.17,1.74,4.08
2380,33317,278621,83933572,2009-05-11,High,5,58.90000,0.03,Regular Air,-36.90,9.71,9.45
2827,49984,49841,102974960,2009-05-11,Low,14,57.28000,0.02,Regular Air,7.31,3.80,1.49
3704,56197,530121,23988283,2009-05-11,High,45,8014.62400,0.08,Delivery Truck,1366.10,227.55,32.48
4015,33317,242307,83933572,2009-05-11,High,35,203.35000,0.08,Regular Air,-1605.73,4.48,49.00
5746,33317,1029916,83933572,2009-05-11,High,18,44.52000,0.03,Regular Air,-90.59,2.16,6.05
7593,49984,102789,102974960,2009-05-11,Low,32,227.87000,0.02,Regular Air,-130.61,6.48,8.40
4894,27460,584340,48663618,2009-05-12,Not Specified,31,196.58000,0.04,Regular Air,-102.16,5.98,4.38
5090,48772,206992,42911135,2009-05-12,Medium,44,3202.25000,0.09,Regular Air,991.26,78.69,19.99
5091,48772,611039,42911135,2009-05-12,Medium,18,57.17000,0.08,Regular Air,-24.03,3.28,2.31
5092,48772,448778,42911135,2009-05-12,Medium,12,41.97000,0.05,Regular Air,-37.03,3.28,4.20
6609,27460,715054,48663618,2009-05-12,Not Specified,7,855.03000,0.08,Regular Air,-1.68,128.24,12.65
6706,48772,154899,42911135,2009-05-12,Medium,10,35.64000,0.05,Regular Air,-0.71,3.58,1.63
7329,1314,79826,55895790,2009-05-12,Medium,4,42.58000,0.00,Regular Air,-7.61,9.27,4.39
7917,48772,563334,42911135,2009-05-12,Medium,11,81.25000,0.01,Regular Air,-44.54,6.48,7.86
1074,4647,863849,80187376,2009-05-13,Medium,34,482.93000,0.06,Regular Air,-67.59,13.90,7.59
1132,4647,367450,25562063,2009-05-13,Medium,33,1590.16300,0.01,Regular Air,-57.54,55.99,5.00
2891,28097,735084,81859317,2009-05-13,Medium,43,2438.70000,0.00,Regular Air,-1413.18,55.50,52.20
3415,36358,719525,40300751,2009-05-13,Not Specified,28,865.35000,0.06,Regular Air,-159.25,30.42,8.65
5209,4647,685823,58381259,2009-05-13,Medium,7,1203.73000,0.03,Regular Air,293.14,162.93,19.99
6483,13314,430465,67300487,2009-05-13,High,34,89.40000,0.08,Express Air,22.22,2.62,0.80
6620,36358,455222,40300751,2009-05-13,Not Specified,22,823.07000,0.02,Regular Air,318.25,37.94,5.08
6762,4647,957636,58381259,2009-05-13,Medium,6,75.19000,0.01,Regular Air,-6.61,11.58,5.72
4899,8132,391118,10166893,2009-05-14,Low,46,229.35000,0.08,Express Air,-165.45,4.89,4.93
5798,30852,908570,28395632,2009-05-14,Critical,35,2827.14250,0.01,Regular Air,713.88,95.99,4.90
7859,8132,904715,10166893,2009-05-14,Low,45,294.86000,0.07,Regular Air,-141.12,6.68,6.92
7888,10659,258761,10820132,2009-05-14,Critical,40,227.37000,0.00,Regular Air,-92.07,5.28,5.61
7942,43553,195368,85598616,2009-05-14,Not Specified,29,143.29000,0.05,Regular Air,-55.54,4.98,4.72
8040,36609,761140,65251160,2009-05-14,Not Specified,8,45.73000,0.00,Regular Air,-23.29,4.98,5.49
