LineID,OrderID,ProductID,CustomerID,OrderDate,OrderPriority,OrderQuantity,Sales,Discount,ShipMode,Profit,UnitPrice,ShippingCost
1203,7458,463033,101440448,2012-04-04,Critical,16,226.81000,0.05,Regular Air,-5.37,14.45,7.17
3664,194,340286,100684577,2012-04-04,Medium,49,329.03000,0.10,Regular Air,-197.25,7.28,7.98
4176,7458,124828,101440448,2012-04-04,Critical,46,511.07000,0.01,Regular Air,-165.74,10.97,6.50
5396,194,701718,100684577,2012-04-04,Medium,6,20.19000,0.04,Regular Air,-13.44,3.14,1.92
5886,15142,1041463,39471769,2012-04-04,Not Specified,21,330.22000,0.07,Regular Air,-51.72,15.28,10.91
65,21856,399302,17033987,2012-04-05,Not Specified,47,168.55000,0.05,Regular Air,71.77,3.69,0.50
2069,17986,1036156,31028836,2012-04-05,Not Specified,43,87.31000,0.05,Regular Air,-15.09,2.08,1.49
3475,8005,749689,39591257,2012-04-05,Critical,24,790.63000,0.10,Regular Air,52.32,34.54,14.72
5264,21856,701718,17033987,2012-04-05,Not Specified,26,77.03000,0.08,Regular Air,-47.75,3.14,1.92
7667,28868,723460,65993654,2012-04-05,High,30,204.49000,0.05,Regular Air,-142.30,6.48,8.73
118,29411,234470,59062935,2012-04-06,High,33,542.24000,0.02,Regular Air,268.53,15.67,1.39
2670,39143,331372,93331830,2012-04-06,Not Specified,46,6730.07000,0.05,Delivery Truck,-1134.61,150.98,66.27
3568,29411,366386,59062935,2012-04-06,High,38,15174.95000,0.02,Delivery Truck,7251.92,400.97,48.26
3569,29411,909475,59062935,2012-04-06,High,29,67.87000,0.07,Regular Air,-112.54,2.22,5.00
5297,29411,191273,59062935,2012-04-06,High,45,1084.12000,0.04,Regular Air,294.43,23.99,6.30
4399,25793,871061,74510177,2012-04-07,Low,27,3436.77100,0.04,Regular Air,520.00,155.99,8.99
5146,45635,687259,73907286,2012-04-07,Low,50,2018.68000,0.10,Regular Air,731.72,43.98,1.99
5916,43364,470802,73798026,2012-04-07,High,21,524.20000,0.04,Regular Air,158.98,23.99,6.71
6437,4738,568048,15368315,2012-04-07,High,2,10.39000,0.02,Regular Air,-7.97,4.71,0.70
2638,21605,370731,94998229,2012-04-08,High,46,476.49000,0.10,Regular Air,-18.57,10.64,5.16
4241,21605,526018,94998229,2012-04-08,High,32,1932.97000,0.08,Delivery Truck,-514.94,60.98,30.00
7621,54370,690859,83021824,2012-04-08,Not Specified,49,4968.50000,0.00,Regular Air,1041.28,99.99,19.99
187,48293,547380,41989638,2012-04-09,Critical,47,370.60000,0.03,Regular Air,160.72,7.64,1.39
846,16193,259517,13698768,2012-04-09,Not Specified,29,1364.80250,0.07,Regular Air,-183.68,55.99,5.00
2387,15236,754038,88555704,2012-04-09,Not Specified,30,381.39000,0.01,Express Air,31.24,12.07,6.20
2391,53574,224170,47862852,2012-04-09,Medium,8,669.69000,0.03,Regular Air,-297.02,80.98,35.00
3205,36132,73324,64317679,2012-04-09,Low,3,604.57600,0.03,Delivery Truck,-572.69,236.97,59.24
3831,44386,677142,58951505,2012-04-09,Medium,43,1236.64000,0.01,Regular Air,518.81,28.48,1.99
3968,16193,398909,13698768,2012-04-09,Not Specified,8,300.20000,0.00,Regular Air,6.41,34.76,8.22
4022,15236,672241,88555704,2012-04-09,Not Specified,33,341.42000,0.06,Regular Air,71.50,10.91,2.99
4245,46566,139334,45162841,2012-04-09,Medium,49,1534.70000,0.07,Regular Air,258.25,31.11,3.60
5064,15687,884527,51465599,2012-04-09,Critical,48,3400.63000,0.08,Delivery Truck,-892.79,70.98,46.74
5559,44386,985540,58951505,2012-04-09,Medium,27,129.06000,0.10,Regular Air,-75.13,4.91,4.97
670,3205,640587,55790716,2012-04-10,Low,8,136.61000,0.01,Regular Air,80.43,15.68,3.73
992,13894,577469,49508194,2012-04-10,Medium,50,1540.28500,0.05,Regular Air,829.65,35.99,1.25
3858,3205,690604,55790716,2012-04-10,Low,42,2907.63000,0.04,Express Air,54.60,71.37,69.00
5776,13894,117213,49508194,2012-04-10,Medium,31,89.18000,0.04,Regular Air,21.73,2.94,0.81
7659,27939,165314,55788434,2012-04-10,Medium,8,60.17000,0.00,Regular Air,-18.24,6.68,5.66
2221,19044,56287,47872917,2012-04-11,Low,32,4800.44000,0.08,Regular Air,1912.92,150.98,13.99
2223,19044,278621,47872917,2012-04-11,Low,29,271.33000,0.07,Regular Air,-191.09,9.71,9.45
2446,59589,835973,39020168,2012-04-11,Medium,25,1610.26000,0.06,Regular Air,122.42,64.98,6.88
2460,56453,913152,67912275,2012-04-11,Critical,1,2728.65000,0.00,Delivery Truck,-5572.39,2550.14,29.70
5079,57767,64446,69473872,2012-04-11,Critical,34,3373.70950,0.01,Regular Air,861.72,110.99,8.99
5345,49062,112938,21909421,2012-04-11,Low,33,103.32000,0.00,Regular Air,-25.68,2.98,2.03
5566,48128,472903,104503994,2012-04-11,Medium,5,2600.44000,0.03,Express Air,-921.94,499.99,24.49
1161,45575,746721,19750832,2012-04-12,Critical,46,3849.17000,0.06,Regular Air,1982.78,83.98,5.01
1241,2052,234415,79773068,2012-04-12,High,23,107.93000,0.00,Regular Air,-68.14,4.13,5.34
1381,52225,680802,53648269,2012-04-12,Critical,10,131.09000,0.01,Regular Air,10.94,12.22,2.85
4092,56418,398909,18517094,2012-04-12,Critical,47,1613.84000,0.09,Regular Air,226.76,34.76,8.22
4552,18373,74067,26802505,2012-04-12,Critical,35,6608.24000,0.09,Regular Air,2164.64,207.48,0.99
7499,52225,385812,53648269,2012-04-12,Critical,33,1817.90000,0.06,Regular Air,700.31,54.96,10.75
498,52164,275481,43122374,2012-04-13,Not Specified,30,1824.84800,0.00,Regular Air,364.23,65.99,8.80
873,39876,491105,80369893,2012-04-13,High,41,5000.87000,0.04,Delivery Truck,-593.23,124.49,51.94
974,44422,394140,18074009,2012-04-13,Medium,11,201.59450,0.04,Regular Air,32.31,20.99,0.99
976,44422,681809,18074009,2012-04-13,Medium,1,15.72000,0.00,Regular Air,-6.10,10.89,4.50
1344,17702,428422,70563874,2012-04-13,High,9,264.63000,0.02,Express Air,-66.78,27.48,4.00
1746,8450,947046,56916595,2012-04-13,Not Specified,24,1307.00000,0.02,Regular Air,428.99,54.48,0.99
2346,39876,616694,80369893,2012-04-13,High,43,16269.82000,0.08,Regular Air,7050.33,387.99,19.99
2397,44422,820841,18074009,2012-04-13,Medium,36,313.83000,0.08,Regular Air,56.78,8.69,2.99
2966,24066,331372,19029328,2012-04-13,High,30,4278.61000,0.07,Delivery Truck,-955.56,150.98,66.27
3558,51202,1036331,56764115,2012-04-13,High,4,30.89000,0.06,Regular Air,-19.55,5.78,7.64
5076,17702,669077,58986820,2012-04-13,High,48,368.99000,0.09,Regular Air,-305.91,7.77,9.23
5725,39876,269814,80369893,2012-04-13,High,46,876.59000,0.05,Regular Air,233.60,18.99,5.23
6335,8450,357719,56916595,2012-04-13,Not Specified,22,41.39000,0.09,Regular Air,-12.02,1.88,1.49
6960,51202,1031199,56764115,2012-04-13,High,34,170.46000,0.10,Regular Air,-104.35,5.28,5.66
297,8609,528379,60636010,2012-04-14,Critical,4,72.00350,0.04,Regular Air,-108.08,20.99,2.50
683,52007,607679,25873692,2012-04-14,Medium,25,68.54000,0.10,Regular Air,22.20,2.88,0.50
2228,52007,826113,25873692,2012-04-14,Medium,19,10351.01000,0.08,Delivery Truck,-1331.55,550.98,45.70
3284,59905,821950,50645676,2012-04-14,High,5,26.50000,0.01,Express Air,2.61,4.26,1.20
3871,43043,229792,50857062,2012-04-14,Critical,4,904.12000,0.07,Regular Air,28.81,225.04,11.79
3982,38310,695417,64790573,2012-04-14,High,4,62.45000,0.08,Regular Air,-141.76,3.48,49.00
4824,59905,93844,50645676,2012-04-14,High,19,159.24000,0.09,Regular Air,8.30,8.50,1.99
4825,59905,48396,50645676,2012-04-14,High,6,48.77000,0.00,Regular Air,5.95,7.40,1.71
7004,56161,88473,21909421,2012-04-14,High,38,1504.22000,0.02,Express Air,118.97,39.99,10.25
845,44071,892166,13698768,2012-04-15,Not Specified,20,1163.12300,0.00,Regular Air,83.84,65.99,8.99
2327,44071,731946,13698768,2012-04-15,Not Specified,19,110.67000,0.08,Regular Air,-43.75,5.99,4.92
2821,54183,152427,97070934,2012-04-15,Critical,9,113.89000,0.02,Regular Air,-52.25,11.66,8.99
3454,1344,195341,59879672,2012-04-15,Low,15,834.90400,0.06,Regular Air,-11.68,65.99,5.26
4124,28871,125017,49488637,2012-04-15,High,10,55.02000,0.08,Regular Air,-56.12,5.02,5.14
4926,1344,871061,59879672,2012-04-15,Low,18,2480.92050,0.01,Regular Air,313.58,155.99,8.99
4997,1826,388781,17886187,2012-04-15,Not Specified,5,28.32000,0.09,Regular Air,-14.35,4.98,4.75
6614,20615,829409,10166893,2012-04-15,Medium,29,151.09000,0.02,Express Air,4.59,4.76,3.01
1426,50982,816179,89681717,2012-04-16,High,23,86.53000,0.05,Regular Air,35.62,3.75,0.50
2477,5028,243623,53790877,2012-04-16,High,10,79.68000,0.06,Regular Air,18.24,7.70,3.68
7735,21638,538069,15643761,2012-04-16,High,13,418.93000,0.03,Regular Air,82.25,30.98,8.74
415,22688,397917,75226845,2012-04-17,Medium,40,2044.27550,0.10,Regular Air,334.53,65.99,5.63
923,21253,695818,97449295,2012-04-17,Medium,5,455.08000,0.04,Regular Air,27.80,83.93,19.99
1932,25895,559987,20071951,2012-04-17,Medium,37,709.91000,0.09,Regular Air,-93.43,19.35,12.79
2885,48742,114229,93660979,2012-04-17,Not Specified,42,825.63000,0.03,Regular Air,379.74,18.94,1.49
4622,24098,871061,34136970,2012-04-17,Critical,32,4158.07250,0.02,Regular Air,836.15,155.99,8.99
6380,24098,334736,34136970,2012-04-17,Critical,10,80.59000,0.05,Regular Air,-20.49,7.64,5.83
6381,24098,928702,34136970,2012-04-17,Critical,42,199.58000,0.05,Regular Air,46.31,4.82,1.49
1165,1221,182998,91785983,2012-04-18,Not Specified,1,14.68000,0.06,Regular Air,-13.78,8.60,6.19
2337,35040,328938,65797980,2012-04-18,Not Specified,44,486.63000,0.03,Regular Air,-146.37,10.90,7.46
2527,1221,507331,91785983,2012-04-18,Not Specified,11,10145.14000,0.03,Regular Air,3724.57,896.99,19.99
4086,45476,919940,24098604,2012-04-18,Critical,48,1055.98000,0.07,Regular Air,204.58,21.78,5.94
5667,32386,388220,31343539,2012-04-18,Critical,1,1996.16000,0.00,Regular Air,-3974.46,1938.02,13.99
5885,1221,272408,91785983,2012-04-18,Not Specified,16,68.45000,0.08,Regular Air,-57.88,4.24,5.41
7049,832,940944,33888882,2012-04-18,Low,7,53.46000,0.02,Regular Air,-17.58,6.48,5.90
5000,45315,398909,23558649,2012-04-20,Medium,32,1141.90000,0.02,Regular Air,175.32,34.76,8.22
1743,5986,16735,63896343,2012-04-21,High,48,5556.18000,0.08,Regular Air,1638.48,120.98,3.99
2931,5986,629210,63896343,2012-04-21,High,20,1021.55000,0.05,Delivery Truck,64.81,50.98,14.19
4573,5986,391118,63896343,2012-04-21,High,41,205.24000,0.03,Regular Air,-148.77,4.89,4.93
5829,5095,746290,25602747,2012-04-21,High,7,786.67500,0.01,Regular Air,-315.03,125.99,8.80
3204,57638,899480,65383349,2012-04-22,Low,35,5740.62400,0.09,Delivery Truck,-526.48,217.85,29.10
3387,39300,392324,19473719,2012-04-22,High,9,44.51000,0.01,Regular Air,-43.48,4.06,6.89
4813,57638,134191,29648423,2012-04-22,Low,49,100.08000,0.08,Regular Air,-85.58,2.08,2.56
5170,35104,875716,72667470,2012-04-22,High,1,36.31000,0.04,Regular Air,-74.45,29.99,5.50
5171,35104,884115,72667470,2012-04-22,High,18,388.15000,0.00,Regular Air,-44.21,19.94,14.87
6539,57638,465557,29648423,2012-04-22,Low,49,570.43000,0.07,Regular Air,78.89,11.48,5.43
8023,59395,433913,92609221,2012-04-22,Critical,20,963.30000,0.06,Express Air,367.12,48.04,7.23
721,51872,990658,64626802,2012-04-23,Medium,11,812.49800,0.00,Express Air,128.95,85.99,1.25
1806,45698,466225,28227347,2012-04-23,High,36,263.37000,0.04,Regular Air,-5.68,7.28,4.23
4626,45698,1006802,28227347,2012-04-23,High,40,6559.01000,0.10,Regular Air,2307.57,172.99,19.99
5625,51872,752212,64626802,2012-04-23,Medium,10,2193.93000,0.09,Regular Air,41.83,238.40,24.49
5626,51872,101065,64626802,2012-04-23,Medium,37,4657.65150,0.06,Regular Air,1242.85,155.99,3.90
6755,22183,575546,106662918,2012-04-23,Medium,30,177.22000,0.06,Regular Air,68.96,5.84,1.00
581,12931,460438,43644616,2012-04-24,Medium,11,653.92000,0.02,Regular Air,52.89,59.76,9.71
740,25478,500802,4569162,2012-04-24,Critical,47,4725.09050,0.01,Regular Air,1578.70,115.99,2.50
3294,8033,392324,64312175,2012-04-24,High,27,118.18000,0.06,Regular Air,-133.62,4.06,6.89
5222,46368,695980,25882629,2012-04-24,High,48,166.13000,0.00,Regular Air,-119.16,3.28,3.97
5637,25478,175764,4569162,2012-04-24,Critical,50,286.76000,0.09,Regular Air,77.20,6.08,1.82
6135,23172,852337,95652866,2012-04-24,Low,13,1191.73000,0.07,Regular Air,147.60,96.45,13.99
7340,4805,620362,35678860,2012-04-24,Not Specified,7,55.38000,0.02,Regular Air,-25.95,6.48,7.37
291,3845,709485,19890992,2012-04-25,Critical,22,475.72000,0.02,Regular Air,-10.40,19.98,10.49
577,21573,944147,40571381,2012-04-25,Critical,31,96.23000,0.05,Regular Air,24.05,3.08,0.99
1349,52999,704553,18174109,2012-04-25,Not Specified,39,343.05000,0.05,Regular Air,98.86,9.11,2.15
1525,29861,358060,63590330,2012-04-25,Critical,11,35.17000,0.03,Regular Air,5.58,3.08,0.99
2002,3845,68351,19890992,2012-04-25,Critical,15,123.91000,0.09,Regular Air,39.04,8.34,0.96
2174,21573,908791,40571381,2012-04-25,Critical,7,70.08000,0.00,Regular Air,8.02,9.48,3.72
3644,3845,689598,19890992,2012-04-25,Critical,9,3064.27000,0.09,Regular Air,294.39,363.25,19.99
4216,1217,677142,70050666,2012-04-25,Not Specified,25,662.16000,0.07,Regular Air,185.21,28.48,1.99
4265,52999,725611,18174109,2012-04-25,Not Specified,5,43.61000,0.04,Express Air,22.85,7.59,4.00
5915,16711,688400,34287086,2012-04-25,Not Specified,3,3.96000,0.10,Regular Air,-1.72,1.14,0.70
7476,52999,971876,18174109,2012-04-25,Not Specified,7,44.63000,0.10,Regular Air,-21.19,5.78,5.67
47,42246,293693,79674261,2012-04-26,Not Specified,5,25.31000,0.05,Regular Air,-0.50,4.84,0.71
3337,48673,887573,55544129,2012-04-26,Not Specified,36,570.14000,0.03,Regular Air,-90.72,15.31,8.78
3526,42246,785102,79674261,2012-04-26,Not Specified,40,3060.37000,0.07,Regular Air,234.03,77.51,4.00
5467,30310,746290,46998039,2012-04-26,Medium,21,2024.02850,0.10,Regular Air,4.90,125.99,8.80
77,33159,394140,2717381,2012-04-27,Medium,3,56.69500,0.01,Regular Air,-70.97,20.99,0.99
728,33378,459677,79221218,2012-04-27,High,25,945.36000,0.10,Regular Air,219.85,39.98,9.83
3523,26912,391953,78224739,2012-04-27,Low,18,3136.20250,0.07,Regular Air,439.78,205.99,5.26
3844,26912,705599,45914050,2012-04-27,Low,21,1090.11000,0.08,Regular Air,55.87,53.98,5.50
4634,46337,828731,100787002,2012-04-27,Low,34,61.45000,0.06,Regular Air,0.62,1.76,0.70
4741,33670,330665,65592088,2012-04-27,High,50,207.54000,0.03,Regular Air,24.21,4.13,1.23
4742,33670,92451,65592088,2012-04-27,High,4,17.33000,0.06,Regular Air,-16.58,3.28,5.00
6727,38498,798361,7602649,2012-04-27,Critical,1,43.90000,0.02,Regular Air,-15.03,37.44,4.27
7238,15329,247078,97344739,2012-04-27,High,34,1014.87000,0.04,Express Air,319.52,29.89,1.99
7767,13892,247078,83738891,2012-04-27,High,47,1446.97000,0.00,Regular Air,531.47,29.89,1.99
7934,38498,958232,7602649,2012-04-27,Critical,30,3295.15000,0.07,Regular Air,1070.18,115.79,1.99
1238,5767,341229,105982998,2012-04-28,High,36,163.54000,0.03,Express Air,-95.06,4.13,5.04
4417,22497,499951,31307134,2012-04-28,Medium,37,3259.25000,0.04,Delivery Truck,580.33,90.97,28.00
4884,21860,725611,32369615,2012-04-28,Critical,9,73.70000,0.06,Express Air,1.42,7.59,4.00
7808,26982,175765,31645785,2012-04-28,Not Specified,37,1984.61000,0.05,Express Air,585.03,55.48,14.30
48,2691,329429,79674261,2012-04-29,Low,14,3363.14000,0.10,Delivery Truck,98.75,260.98,41.91
546,34086,796442,93726727,2012-04-29,High,41,2251.91350,0.04,Regular Air,655.91,65.99,2.50
875,36103,196162,66982166,2012-04-29,Critical,45,1335.31600,0.03,Regular Air,701.66,35.99,0.99
1146,24643,990658,83349693,2012-04-29,Medium,30,2368.16800,0.00,Regular Air,1181.30,85.99,1.25
2673,28742,136430,17241550,2012-04-29,Low,7,2171.46400,0.04,Delivery Truck,-209.56,376.13,85.63
3893,52519,813730,77243589,2012-04-29,High,6,120.38000,0.09,Regular Air,-29.77,20.48,6.32
3988,36103,1005483,66982166,2012-04-29,Critical,10,55.82000,0.01,Regular Air,-28.85,4.82,5.72
3991,38279,725611,90386354,2012-04-29,Medium,1,11.64000,0.05,Regular Air,-10.73,7.59,4.00
6024,28742,203328,17241550,2012-04-29,Low,35,587.92000,0.09,Regular Air,-7.92,16.91,6.25
3891,644,318701,77243589,2012-04-30,Critical,5,1679.58000,0.01,Delivery Truck,-171.92,320.98,58.95
6029,134,1064589,32605811,2012-04-30,Not Specified,11,1132.60000,0.01,Regular Air,-310.21,95.99,35.00
5074,21410,487927,16132386,2012-05-01,Critical,16,2101.59000,0.01,Express Air,554.91,123.38,24.49
6016,9952,242881,34751059,2012-05-01,High,47,7890.89000,0.01,Express Air,-771.09,167.27,35.00
513,54339,781795,23795937,2012-05-02,Low,41,2209.51550,0.06,Regular Air,458.62,65.99,5.31
514,54339,299230,23795937,2012-05-02,Low,48,3005.74000,0.02,Express Air,1053.21,59.98,3.99
1953,57093,221926,81843446,2012-05-02,Low,47,744.64000,0.00,Regular Air,31.93,15.42,5.41
3184,3524,1003701,38554560,2012-05-02,High,21,427.32000,0.00,Regular Air,52.35,18.97,9.03
6591,40131,999980,55332006,2012-05-02,Low,24,222.43000,0.06,Regular Air,-119.31,9.06,9.86
6997,57093,500519,81843446,2012-05-02,Low,3,18.97000,0.05,Regular Air,-7.79,5.34,2.99
168,55749,789601,50179492,2012-05-03,Critical,42,364.80000,0.01,Regular Air,149.45,8.74,1.39
2077,51267,160678,94892175,2012-05-03,Low,46,4394.78000,0.08,Delivery Truck,-335.77,100.98,35.84
3089,30375,821997,5091209,2012-05-03,Low,20,71.45000,0.03,Regular Air,-92.95,3.36,6.27
5541,18917,914855,5044115,2012-05-03,Critical,14,28.82000,0.08,Regular Air,-8.36,2.08,1.49
5801,7488,853927,40482968,2012-05-03,Critical,9,26.09000,0.08,Regular Air,-1.76,2.84,0.93
6148,22951,977308,10356602,2012-05-03,Medium,24,1304.02750,0.10,Regular Air,34.36,65.99,8.99
627,10470,344239,88328172,2012-05-04,Low,20,2913.14550,0.09,Regular Air,333.72,175.99,4.99
628,10470,772510,88328172,2012-05-04,Low,40,1757.43000,0.02,Express Air,490.77,44.01,3.50
1584,39652,643923,58178202,2012-05-04,Low,5,14.61000,0.03,Regular Air,1.17,2.88,0.50
2136,10470,431822,51054401,2012-05-04,Critical,35,246.98000,0.10,Regular Air,-94.78,7.38,5.21
2199,10470,166184,88328172,2012-05-04,Low,8,137.26000,0.03,Regular Air,-54.61,15.99,13.18
3183,8833,224170,38554560,2012-05-04,Low,40,3338.98000,0.00,Regular Air,-846.73,80.98,35.00
5287,49380,388220,96327900,2012-05-04,Medium,11,22145.37000,0.02,Regular Air,6138.48,1938.02,13.99
6195,39652,538394,58178202,2012-05-04,Low,4,665.76250,0.03,Regular Air,-773.34,195.99,8.99
1810,53477,682640,53726389,2012-05-05,High,32,3114.05000,0.01,Delivery Truck,-1207.18,95.95,74.35
2944,48197,593564,14871276,2012-05-05,Not Specified,32,1282.49000,0.07,Regular Air,154.74,40.97,14.45
2995,53477,711463,53726389,2012-05-05,High,28,4479.16000,0.07,Regular Air,610.90,161.55,19.99
4632,53477,279374,53726389,2012-05-05,High,27,8161.93000,0.06,Delivery Truck,1261.44,300.98,64.73
6394,53477,455222,53726389,2012-05-05,High,36,1314.65000,0.06,Regular Air,536.87,37.94,5.08
7427,2023,761140,87106625,2012-05-05,Low,50,246.57000,0.06,Regular Air,-132.51,4.98,5.49
7920,16257,73356,93732944,2012-05-05,Not Specified,16,102.73000,0.03,Regular Air,16.33,5.98,2.50
119,21796,234470,40615970,2012-05-06,Low,41,607.13000,0.10,Regular Air,274.66,15.67,1.39
120,21796,518917,40615970,2012-05-06,Low,2,40.82550,0.01,Regular Air,-99.98,20.99,4.81
1836,8679,704553,2907098,2012-05-06,Medium,46,446.06000,0.01,Regular Air,161.32,9.11,2.15
2349,6785,980324,66982166,2012-05-06,Medium,7,181.32000,0.03,Regular Air,80.32,25.38,8.99
3088,27265,743841,5091209,2012-05-06,Critical,49,14981.74000,0.02,Regular Air,-1791.50,299.99,11.64
3090,27265,68351,5091209,2012-05-06,Critical,49,401.39000,0.03,Express Air,161.95,8.34,0.96
3585,22272,118378,90514203,2012-05-06,High,30,1035.95000,0.08,Regular Air,342.41,35.41,1.99
4714,27265,685823,5091209,2012-05-06,Critical,36,5587.20000,0.05,Express Air,2254.16,162.93,19.99
5299,21796,688400,40615970,2012-05-06,Low,31,34.22000,0.07,Regular Air,-3.19,1.14,0.70
6966,21796,690859,40615970,2012-05-06,Low,46,4744.64000,0.04,Regular Air,1033.38,99.99,19.99
400,46977,250333,48698759,2012-05-07,Medium,19,2980.37200,0.02,Regular Air,494.63,175.99,8.99
1127,58435,877669,39400605,2012-05-07,Low,11,273.44000,0.01,Regular Air,-35.62,22.38,15.10
2628,130,56287,35080446,2012-05-07,High,3,461.89000,0.05,Express Air,-309.82,150.98,13.99
2629,130,1003701,35080446,2012-05-07,High,29,575.11000,0.02,Regular Air,71.75,18.97,9.03
2631,130,278621,35080446,2012-05-07,High,23,236.46000,0.05,Regular Air,-134.31,9.71,9.45
4567,30784,77414,63476354,2012-05-07,Medium,10,707.30000,0.06,Delivery Truck,-127.94,70.98,26.74
5437,46977,928702,48698759,2012-05-07,Medium,10,50.42000,0.06,Regular Air,7.25,4.82,1.49
6207,17862,672413,55920460,2012-05-07,Not Specified,31,67.88000,0.08,Express Air,4.87,2.10,0.70
6325,30784,523179,63476354,2012-05-07,Medium,48,335.64000,0.02,Regular Air,80.13,6.70,1.56
402,52673,250333,50111887,2012-05-08,Medium,14,2045.06600,0.07,Regular Air,-4.68,175.99,8.99
3692,38437,611039,48760545,2012-05-08,Critical,17,55.66000,0.08,Regular Air,-21.40,3.28,2.31
7072,52673,352478,50111887,2012-05-08,Medium,4,26.41000,0.05,Regular Air,-16.53,5.18,5.74
7826,21510,937092,41191887,2012-05-08,High,16,372.09000,0.04,Express Air,98.28,22.24,1.99
299,13282,428893,60636010,2012-05-09,Low,2,12.59000,0.02,Regular Air,-5.92,6.30,0.50
1049,25348,209111,12932634,2012-05-09,Critical,7,309.22150,0.09,Regular Air,-68.30,55.99,1.25
2006,13282,661762,60636010,2012-05-09,Low,22,763.85000,0.09,Regular Air,-126.60,34.98,7.53
2437,25348,499554,12932634,2012-05-09,Critical,6,343.36000,0.08,Regular Air,-41.27,56.96,13.22
4794,57058,545772,25961578,2012-05-09,Medium,27,979.06000,0.07,Regular Air,-131.90,35.77,9.02
7798,57058,655557,25961578,2012-05-09,Medium,28,205.43000,0.00,Express Air,-24.30,6.54,5.27
561,5121,335550,20566789,2012-05-10,Not Specified,45,1991.70300,0.07,Regular Air,559.11,55.99,1.25
856,43493,259517,10406639,2012-05-10,High,37,1699.98300,0.10,Regular Air,-202.86,55.99,5.00
2333,43493,430772,10406639,2012-05-10,High,22,152.52000,0.03,Regular Air,-43.87,6.48,5.94
3436,7106,285813,96589436,2012-05-10,Low,36,1058.45000,0.01,Regular Air,-386.02,27.75,19.99
3437,7106,962312,96589436,2012-05-10,Low,8,118.98000,0.05,Regular Air,-12.77,14.27,7.27
4893,26756,630917,57930738,2012-05-10,Medium,25,767.26000,0.07,Regular Air,-29.56,30.97,4.00
4917,7106,381438,96589436,2012-05-10,Low,31,4910.09000,0.01,Regular Air,1669.38,159.99,5.50
5712,43493,766319,10406639,2012-05-10,High,14,71.60000,0.05,Regular Air,-30.65,4.98,4.70
7856,26756,307544,57930738,2012-05-10,Medium,40,253.89000,0.09,Regular Air,-103.77,6.48,6.22
7857,26756,620362,57930738,2012-05-10,Medium,20,127.90000,0.07,Regular Air,-80.41,6.48,7.37
75,31393,114426,2717381,2012-05-11,Critical,31,110.32000,0.09,Regular Air,-32.65,3.68,1.32
135,15524,559119,96145776,2012-05-11,Medium,27,156.82000,0.03,Regular Air,-37.62,5.68,3.60
3128,14851,125839,54281706,2012-05-11,Not Specified,6,3378.18000,0.08,Regular Air,-1352.68,599.99,24.49
3544,31393,884115,2717381,2012-05-11,Critical,4,97.57000,0.04,Regular Air,-27.31,19.94,14.87
6471,14851,623868,54281706,2012-05-11,Not Specified,26,1443.26600,0.08,Regular Air,156.11,65.99,8.99
7160,16454,523991,58951505,2012-05-11,Medium,12,94.39000,0.04,Regular Air,-29.49,7.10,6.05
146,53024,367450,91811409,2012-05-12,Not Specified,46,2255.19450,0.03,Regular Air,74.51,55.99,5.00
886,50403,30902,27586976,2012-05-12,Not Specified,22,142.88000,0.08,Regular Air,35.37,6.98,1.60
1427,56672,401585,89681717,2012-05-12,High,8,593.64000,0.02,Delivery Truck,65.25,85.29,60.00
1913,53024,643318,91811409,2012-05-12,Not Specified,9,187.13000,0.09,Regular Air,12.40,20.28,14.39
1968,30886,226162,73966703,2012-05-12,Low,28,5320.57000,0.02,Regular Air,534.29,193.17,19.99
2697,56672,686278,89681717,2012-05-12,High,34,1132.32000,0.10,Regular Air,77.45,36.55,13.89
3322,10688,760319,35264587,2012-05-12,Medium,14,618.84000,0.05,Regular Air,-200.84,41.47,34.20
3481,25733,642280,81882214,2012-05-12,Low,24,557.23000,0.09,Regular Air,-42.99,24.92,12.98
6060,56672,977308,89681717,2012-05-12,High,45,2438.36950,0.10,Regular Air,317.20,65.99,8.99
6813,4069,430465,96048266,2012-05-12,Medium,30,78.46000,0.05,Regular Air,18.57,2.62,0.80
7539,52932,160229,65028410,2012-05-12,Low,3,26.23000,0.00,Regular Air,-13.72,6.48,6.60
7952,50403,523991,37469927,2012-05-12,Not Specified,38,264.92000,0.05,Regular Air,-97.06,7.10,6.05
7966,4069,742897,96048266,2012-05-12,Medium,8,54.43000,0.08,Regular Air,-31.63,6.48,6.74
169,11011,789601,61616872,2012-05-13,High,36,305.62000,0.10,Regular Air,-129.86,8.74,8.29
847,17698,892166,3722643,2012-05-13,High,22,1118.25150,0.10,Regular Air,-59.59,65.99,8.99
1000,8130,341229,12841867,2012-05-13,Critical,15,66.33000,0.03,Regular Air,-47.23,4.13,5.04
1210,17698,772510,55158361,2012-05-13,High,43,1883.82000,0.08,Regular Air,528.77,44.01,3.50
1474,11011,861428,5768603,2012-05-13,High,33,8305.19000,0.04,Delivery Truck,1383.32,240.98,60.20
3492,15399,622193,71428407,2012-05-13,Critical,7,2202.45000,0.01,Delivery Truck,-51.28,284.98,69.55
4190,47014,870163,49950601,2012-05-13,Critical,33,803.11000,0.08,Delivery Truck,-237.13,25.98,14.36
4264,58853,674050,18174109,2012-05-13,Critical,27,5307.50000,0.09,Delivery Truck,1116.67,200.98,23.76
