OrderID	ProductID	CustomerID	OrderDate	OrderPriority	OrderQuantity	Sales	Discount	ShipMode	Profit	UnitPrice	ShippingCost
51557	805629	101656918	2011-10-31	High	14	37.90000	0.08	Regular Air	-22.01	2.60	2.40
37185	805629	14548487	2012-10-31	High	8	23.19000	0.02	Regular Air	-13.27	2.60	2.40
33220	709485	27242353	2009-04-15	Not Specified	40	736.96000	0.10	Regular Air	-34.29	19.98	10.49
15040	704553	27242353	2009-12-04	Low	48	410.35000	0.10	Express Air	114.02	9.11	2.15
43936	751450	27242353	2010-03-13	Critical	42	670.65000	0.08	Regular Air	41.66	15.94	5.45
54464	709485	31379257	2009-09-01	High	11	227.41000	0.06	Regular Air	44.29	19.98	10.49
56612	238390	31379257	2009-07-22	High	38	4008.72750	0.00	Regular Air	1219.34	115.99	5.92
23362	709485	90097133	2010-08-27	Medium	45	852.05000	0.10	Regular Air	-20.60	19.98	10.49
26503	709485	8230900	2011-04-21	Medium	12	262.09000	0.01	Regular Air	58.69	19.98	10.49
2688	990658	8230900	2012-01-23	High	31	2080.03500	0.10	Regular Air	844.90	85.99	1.25
52258	680802	8230900	2009-02-10	Low	5	63.85000	0.04	Regular Air	40.44	12.22	2.85
55046	494051	8230900	2009-04-13	Critical	2	29.32000	0.08	Express Air	-12.93	7.28	11.15
6982	709485	36349541	2011-11-16	Not Specified	41	844.09000	0.04	Regular Air	52.56	19.98	10.49
3908	738011	36349541	2010-03-08	Medium	8	820.28400	0.00	Regular Air	-180.20	115.99	2.50
6982	851117	36349541	2011-11-16	Not Specified	32	1311.25000	0.00	Express Air	407.44	39.48	1.99
25318	709485	93429106	2011-11-19	Critical	22	440.92000	0.05	Express Air	-65.18	19.98	10.49
3845	709485	19890992	2012-04-25	Critical	22	475.72000	0.02	Regular Air	-10.40	19.98	10.49
18279	564279	19890992	2009-02-26	Medium	22	184.35000	0.07	Regular Air	11.95	8.33	1.99
11909	106849	19890992	2009-11-24	Not Specified	11	194.17400	0.03	Regular Air	-20.91	20.99	0.99
11943	463033	19890992	2010-04-07	Low	49	657.94000	0.09	Regular Air	7.35	14.45	7.17
45664	709485	18293658	2012-06-09	Not Specified	24	473.03000	0.09	Regular Air	26.27	19.98	10.49
30913	709485	60636010	2012-09-22	Medium	24	496.62000	0.07	Express Air	49.86	19.98	10.49
8609	528379	60636010	2012-04-14	Critical	4	72.00350	0.04	Regular Air	-108.08	20.99	2.50
30913	155970	60636010	2012-09-22	Medium	44	126.36000	0.02	Regular Air	50.26	2.89	0.50
13282	428893	60636010	2012-05-09	Low	2	12.59000	0.02	Regular Air	-5.92	6.30	0.50
30913	207983	60636010	2012-09-22	Medium	23	143.10000	0.01	Regular Air	36.75	5.98	1.49
8231	709485	56352213	2012-10-18	Critical	5	110.03000	0.06	Regular Air	-31.33	19.98	10.49
19777	364705	56352213	2012-10-19	Not Specified	24	3268.75150	0.04	Regular Air	562.91	155.99	8.08
4321	961470	56352213	2009-07-17	Medium	47	1505.57000	0.02	Express Air	-54.63	30.53	19.99
8231	640880	56352213	2012-10-18	Critical	27	79.44000	0.06	Regular Air	29.85	2.88	0.50
36706	506813	71604925	2009-04-11	Not Specified	7	355.97000	0.03	Regular Air	-4.46	48.04	19.99
36706	178608	71604925	2009-04-11	Not Specified	47	887.45000	0.10	Regular Air	365.79	20.98	1.49
15170	518917	13884388	2009-03-18	Critical	19	356.46450	0.01	Regular Air	-9.11	20.99	4.81
37152	275481	13884388	2011-05-22	Medium	45	2503.32650	0.04	Regular Air	447.12	65.99	8.80
42242	930660	13884388	2009-04-01	Not Specified	23	2287.10000	0.07	Regular Air	231.49	99.99	19.99
740	1000550	13884388	2011-07-15	Medium	6	28.01000	0.09	Regular Air	3.46	4.98	0.49
48035	518917	85518221	2009-03-31	Critical	8	155.92400	0.09	Express Air	-63.12	20.99	4.81
17408	518917	77579377	2009-05-27	Not Specified	41	728.12700	0.02	Regular Air	49.79	20.99	4.81
17408	89922	77579377	2009-05-27	Not Specified	26	149.70000	0.05	Express Air	-132.63	5.40	7.78
37281	518917	72058336	2009-08-28	Medium	25	453.24550	0.05	Regular Air	3.31	20.99	4.81
38215	518917	15023876	2010-01-02	Critical	42	756.72950	0.07	Regular Air	64.78	20.99	4.81
10308	250333	15023876	2011-04-20	High	40	5554.03600	0.09	Regular Air	1153.84	175.99	8.99
13447	518917	67135124	2010-01-08	High	24	436.48350	0.01	Regular Air	0.85	20.99	4.81
58854	518917	90365410	2010-04-24	Critical	10	193.20500	0.00	Regular Air	-52.24	20.99	4.81
2503	518917	100684577	2010-06-19	Medium	9	162.15450	0.08	Regular Air	-73.74	20.99	4.81
2503	234415	100684577	2010-06-19	Medium	21	91.15000	0.03	Regular Air	-71.54	4.13	5.34
2503	480920	100684577	2010-06-19	Medium	46	171.48000	0.10	Regular Air	66.13	4.13	0.50
5957	518917	20700273	2010-12-26	High	23	391.87550	0.10	Regular Air	-38.02	20.99	4.81
25863	518917	65938413	2011-04-22	Not Specified	18	340.68850	0.00	Express Air	-10.85	20.99	4.81
26145	368543	65938413	2011-07-04	Low	18	99.36000	0.00	Regular Air	-51.20	4.91	5.68
48615	480920	65938413	2012-12-03	Low	4	16.91000	0.08	Regular Air	0.21	4.13	0.50
41794	518917	51065809	2011-05-27	Critical	49	891.60750	0.06	Regular Air	100.59	20.99	4.81
9762	450797	51065809	2009-01-03	High	12	262.76000	0.05	Regular Air	-146.05	20.98	21.20
26176	518917	90627719	2011-11-19	High	30	554.42950	0.03	Regular Air	34.01	20.99	4.81
31493	318979	90627719	2009-10-17	High	8	112.47000	0.00	Express Air	46.74	12.20	6.02
26021	518917	59440797	2012-09-14	Critical	17	328.62700	0.00	Regular Air	-7.77	20.99	4.81
24576	518917	88815489	2012-12-11	Not Specified	29	531.06300	0.03	Regular Air	24.56	20.99	4.81
51073	217285	88815489	2010-05-14	Not Specified	17	2475.08000	0.00	Express Air	958.80	136.98	24.49
37315	344239	88815489	2012-06-05	Low	31	4726.59500	0.05	Express Air	1176.48	175.99	4.99
51073	213268	88815489	2010-05-14	Not Specified	49	1610.42000	0.00	Regular Air	813.35	30.93	3.92
20519	229356	79337791	2009-04-10	High	7	124.19000	0.03	Regular Air	-53.30	15.99	11.28
28737	217058	79337791	2011-10-03	Critical	17	1721.64100	0.04	Regular Air	242.44	115.99	4.23
30887	238390	79337791	2010-07-07	Critical	44	4357.11700	0.07	Regular Air	1192.98	115.99	5.92
22402	259517	79337791	2009-05-27	Critical	1	51.83300	0.01	Regular Air	-235.90	55.99	5.00
17701	577552	79337791	2012-05-21	Critical	21	80.45000	0.09	Regular Air	-60.96	3.74	4.69
3649	774939	79337791	2009-07-05	Low	26	75.60000	0.06	Regular Air	17.14	2.88	0.99
11682	284312	79337791	2010-07-04	Low	5	102.18000	0.09	Regular Air	-65.67	19.98	4.00
31233	400178	79337791	2011-09-24	Low	35	590.32000	0.06	Regular Air	-91.31	16.99	8.99
38598	229356	73805224	2009-08-15	Low	27	451.52000	0.01	Regular Air	-70.52	15.99	11.28
25443	229356	38797703	2012-09-22	Medium	33	570.24000	0.01	Regular Air	-57.83	15.99	11.28
26466	803900	38797703	2009-06-11	Critical	29	909.72100	0.01	Regular Air	287.99	35.99	5.99
17381	232452	38797703	2010-08-14	High	28	101.25000	0.05	Regular Air	40.90	3.75	0.50
36999	497741	32775334	2009-12-12	Medium	3	306.62050	0.08	Express Air	-479.08	115.99	5.99
52256	748546	32775334	2010-11-04	Not Specified	23	1236.95400	0.06	Regular Air	119.89	65.99	4.20
54245	528379	32775334	2011-03-24	Medium	5	83.30000	0.09	Regular Air	-114.91	20.99	2.50
10917	497741	33888882	2012-02-10	Critical	14	1281.35800	0.09	Express Air	-90.12	115.99	5.99
19457	403726	33888882	2009-07-12	High	33	5638.79800	0.09	Express Air	1406.05	205.99	3.00
54051	871664	33888882	2011-08-11	Medium	28	126.95000	0.06	Express Air	45.87	4.13	0.99
19457	428893	33888882	2009-07-12	High	34	203.49000	0.05	Regular Air	90.35	6.30	0.50
32292	497741	65676679	2012-02-15	Low	49	5008.76100	0.04	Regular Air	1601.64	115.99	5.99
24801	497741	75234630	2012-11-15	High	10	1024.16500	0.02	Regular Air	-105.70	115.99	5.99
1762	332331	75234630	2009-08-19	Not Specified	43	1279.50500	0.10	Express Air	384.20	35.99	1.10
24801	642251	75234630	2012-11-15	High	3	18.91000	0.00	Regular Air	-16.35	3.89	7.01
12228	196617	100100202	2009-06-25	Not Specified	30	5015.05100	0.05	Regular Air	1090.43	200.99	4.20
10692	196617	65181272	2009-07-26	Low	48	8101.98750	0.05	Regular Air	2369.84	200.99	4.20
10692	382992	65181272	2009-07-26	Low	8	1313.81100	0.07	Regular Air	-457.16	195.99	8.99
2279	847898	65181272	2010-02-22	Medium	39	845.90000	0.04	Regular Air	52.53	20.98	5.42
2530	605916	65181272	2009-03-20	Medium	9	23.46000	0.06	Regular Air	4.58	2.61	0.50
47367	1015676	65181272	2011-04-16	Medium	6	21.07000	0.08	Regular Air	2.28	3.69	0.50
10692	737723	65181272	2009-07-26	Low	26	100.41000	0.04	Regular Air	-69.91	3.57	4.17
20518	196617	66496454	2009-10-05	Critical	49	8252.36100	0.07	Regular Air	2418.56	200.99	4.20
13378	535988	66496454	2009-09-21	Low	16	96.04000	0.05	Regular Air	-50.75	5.74	5.30
43940	196617	75322156	2010-02-21	Critical	12	1940.21000	0.09	Regular Air	-215.34	200.99	4.20
39744	330371	75322156	2009-07-06	Medium	9	519.95350	0.00	Regular Air	-107.99	65.99	5.92
5318	196617	45168399	2010-04-03	High	29	5010.74150	0.03	Express Air	1196.37	200.99	4.20
1028	529361	45168399	2009-01-05	High	11	2021.14700	0.01	Regular Air	-60.39	205.99	5.99
45217	196617	47273840	2010-09-01	Not Specified	40	6789.92750	0.08	Regular Air	1864.66	200.99	4.20
28675	330371	47273840	2009-10-08	Critical	15	822.84250	0.10	Regular Air	4.39	65.99	5.92
10945	66293	47273840	2012-01-03	Medium	14	1170.02500	0.04	Regular Air	4.22	95.99	8.99
24960	196617	48760545	2011-01-27	High	35	5797.68000	0.04	Regular Air	1366.57	200.99	4.20
39492	196617	55650115	2011-04-17	Not Specified	31	5347.98750	0.01	Regular Air	1332.44	200.99	4.20
2978	196617	23674656	2011-05-02	Critical	28	4671.14950	0.07	Regular Air	947.31	200.99	4.20
58113	196617	76519514	2012-02-01	High	12	2077.18750	0.05	Express Air	-38.07	200.99	4.20
43367	858912	76519514	2010-03-09	Critical	16	139.37000	0.04	Express Air	1.72	8.34	2.64
23847	196617	82445538	2012-11-09	Not Specified	7	1278.64650	0.01	Regular Air	-396.17	200.99	4.20
11491	955858	82445538	2010-08-17	Low	26	165.37000	0.06	Regular Air	-80.11	6.60	4.07
32869	250333	95816282	2009-03-27	Medium	39	5250.66250	0.10	Regular Air	930.99	175.99	8.99
30372	680802	95816282	2010-08-30	High	1	14.40000	0.10	Regular Air	-7.39	12.22	2.85
11968	318215	95816282	2011-03-16	Low	31	109.49000	0.04	Regular Air	26.09	3.38	0.85
15971	250333	36773200	2009-08-14	High	15	2172.51500	0.06	Regular Air	32.75	175.99	8.99
11680	250333	18716501	2009-09-04	Medium	50	7312.03150	0.06	Regular Air	2031.51	175.99	8.99
1637	767300	18716501	2011-02-07	Not Specified	36	1225.52000	0.10	Express Air	-1191.13	35.48	35.00
47108	250333	64043844	2009-10-15	Not Specified	9	1288.51500	0.08	Express Air	-382.57	175.99	8.99
47108	236065	64043844	2009-10-15	Not Specified	19	359.68000	0.07	Regular Air	187.15	18.65	3.77
54304	196600	64043844	2010-02-17	High	11	558.62000	0.03	Regular Air	118.32	48.58	3.99
30787	250333	76162149	2011-09-27	High	43	6477.45900	0.05	Regular Air	1836.46	175.99	8.99
23524	871664	76162149	2009-04-28	High	28	129.33000	0.04	Express Air	48.25	4.13	0.99
39872	774939	76162149	2010-02-22	Critical	5	16.24000	0.01	Regular Air	0.35	2.88	0.99
20805	504878	76162149	2011-01-10	High	12	69.98000	0.06	Regular Air	-58.33	5.53	6.98
20805	436896	76162149	2011-01-10	High	12	45.61000	0.10	Regular Air	9.18	3.85	0.70
47171	756158	76162149	2010-01-07	Medium	19	50.07000	0.03	Regular Air	-0.53	2.67	0.86
45506	250333	23988283	2011-12-26	Low	3	448.36650	0.03	Regular Air	-748.41	175.99	8.99
4871	577331	23988283	2011-06-11	Critical	26	238.34000	0.06	Regular Air	-19.31	9.31	3.98
55847	358060	23988283	2009-07-20	Not Specified	45	136.71000	0.04	Regular Air	34.72	3.08	0.99
28198	250333	19984778	2012-02-08	Medium	50	7703.96650	0.00	Regular Air	2446.50	175.99	8.99
46977	250333	48698759	2012-05-07	Medium	19	2980.37200	0.02	Regular Air	494.63	175.99	8.99
22434	640076	48698759	2012-08-29	Critical	3	18.70000	0.10	Regular Air	-14.69	4.54	5.83
52673	250333	50111887	2012-05-08	Medium	14	2045.06600	0.07	Regular Air	-4.68	175.99	8.99
50726	871664	50111887	2011-10-31	Low	21	98.88000	0.07	Express Air	36.01	4.13	0.99
38048	397917	38984610	2010-01-24	High	42	2252.26200	0.10	Regular Air	478.11	65.99	5.63
2752	397917	57347993	2010-11-18	High	10	575.56900	0.04	Regular Air	-86.52	65.99	5.63
2146	344239	57347993	2012-09-13	Not Specified	41	6111.16850	0.06	Regular Air	1663.08	175.99	4.99
7845	368543	57347993	2009-12-13	Critical	22	118.56000	0.06	Express Air	-63.38	4.91	5.68
2146	605916	57347993	2012-09-13	Not Specified	44	113.71000	0.07	Regular Air	41.70	2.61	0.50
36933	481924	57347993	2011-07-12	High	32	115.81000	0.07	Regular Air	47.56	3.69	0.50
35238	397917	61555104	2011-04-28	Low	27	1403.02700	0.10	Express Air	153.80	65.99	5.63
50055	89922	61555104	2012-10-18	Medium	1	13.45000	0.00	Regular Air	-8.20	5.40	7.78
48544	106849	61555104	2011-05-16	High	44	831.58050	0.01	Regular Air	273.05	20.99	0.99
38118	284312	61555104	2011-04-18	Not Specified	7	138.91000	0.09	Regular Air	-64.11	19.98	4.00
20898	397917	56512681	2011-10-30	Medium	33	1756.59300	0.09	Regular Air	298.21	65.99	5.63
22688	397917	75226845	2012-04-17	Medium	40	2044.27550	0.10	Regular Air	334.53	65.99	5.63
24003	774393	26405324	2009-10-31	Critical	50	1318.49000	0.02	Regular Air	4.69	24.98	8.79
29058	774393	102101268	2010-01-03	High	41	1011.67000	0.04	Regular Air	-74.64	24.98	8.79
54468	464128	102101268	2009-12-14	High	15	40.75000	0.03	Regular Air	12.76	2.61	0.50
11846	774393	74757853	2010-04-20	Low	28	707.44000	0.01	Express Air	-50.27	24.98	8.79
29761	114359	74757853	2012-07-03	Medium	42	1085.40000	0.02	Regular Air	262.32	25.98	5.37
29761	444231	74757853	2012-07-03	Medium	48	1463.10500	0.06	Regular Air	446.99	35.99	1.25
16518	72479	74757853	2012-09-29	Critical	36	2628.92250	0.03	Regular Air	832.19	85.99	0.99
56291	774393	6794165	2012-09-17	Not Specified	47	1200.70000	0.06	Regular Air	-37.27	24.98	8.79
57253	477659	12671287	2009-01-05	Critical	25	2750.10700	0.04	Regular Air	667.45	125.99	5.26
46375	477659	19360668	2010-08-26	Medium	16	1702.49900	0.08	Regular Air	162.11	125.99	5.26
12551	477659	31028836	2012-06-11	Low	46	5023.25350	0.01	Regular Air	1665.23	125.99	5.26
36866	754090	75768983	2010-03-24	Low	32	6245.76000	0.10	Regular Air	1462.42	210.55	9.99
49094	428422	75768983	2012-09-03	Critical	31	846.85000	0.03	Regular Air	-25.98	27.48	4.00
25095	459677	75768983	2011-01-25	Low	18	693.06000	0.06	Regular Air	148.30	39.98	9.83
50404	754090	51940252	2011-03-26	High	18	3780.43000	0.05	Regular Air	905.57	210.55	9.99
57922	260010	51940252	2011-02-08	Critical	50	343.26000	0.04	Regular Air	-287.28	6.84	8.37
50563	754090	97257760	2011-07-16	High	2	423.04000	0.05	Express Air	-270.70	210.55	9.99
9249	737723	97257760	2010-05-19	High	46	176.50000	0.01	Regular Air	-119.35	3.57	4.17
9249	491105	97257760	2010-05-19	High	35	3457.56000	0.02	Delivery Truck	-365.44	124.49	51.94
50978	754090	99434135	2012-03-31	High	4	816.09000	0.05	Regular Air	-150.29	210.55	9.99
12099	605916	99434135	2009-09-11	Critical	1	17.59000	0.06	Express Air	10.85	2.61	0.50
23943	751450	99434135	2011-06-23	Critical	24	376.53000	0.03	Regular Air	3.44	15.94	5.45
6112	330371	15571411	2009-08-23	Medium	31	1753.95800	0.06	Regular Air	382.39	65.99	5.92
45412	332331	15571411	2010-04-22	Medium	20	586.61900	0.06	Regular Air	83.07	35.99	1.10
6020	774939	15571411	2009-09-21	Medium	23	66.09000	0.09	Regular Air	13.71	2.88	0.99
59911	704553	15571411	2011-12-18	Not Specified	1	10.59000	0.10	Regular Air	-4.31	9.11	2.15
51041	330371	38191421	2010-07-29	High	47	2766.81800	0.03	Regular Air	846.95	65.99	5.92
54564	330371	3285755	2010-12-06	High	27	1553.86800	0.04	Express Air	322.51	65.99	5.92
39808	459677	3285755	2012-09-02	Low	50	2026.42000	0.03	Regular Air	655.36	39.98	9.83
57891	330371	94892175	2010-12-17	Medium	17	934.94050	0.08	Regular Air	47.10	65.99	5.92
32902	260010	94892175	2012-03-03	High	8	64.10000	0.03	Regular Air	-48.28	6.84	8.37
56868	330371	98258765	2011-12-03	Low	34	1947.42650	0.03	Regular Air	473.27	65.99	5.92
51111	330371	77512636	2012-02-09	Not Specified	1	61.09800	0.02	Regular Air	-257.72	65.99	5.92
24067	330371	84624337	2012-08-22	High	46	2640.68650	0.03	Express Air	751.38	65.99	5.92
23619	330371	17005974	2012-12-21	Medium	48	2611.80350	0.06	Regular Air	644.81	65.99	5.92
16229	771470	17005974	2009-03-29	High	19	568.74350	0.05	Regular Air	143.79	35.99	3.30
51815	1029214	30521001	2009-05-26	Low	21	2292.10150	0.02	Regular Air	398.36	125.99	3.00
57857	236065	30521001	2010-05-01	High	18	314.96000	0.10	Regular Air	153.48	18.65	3.77
16166	302517	30521001	2010-01-31	Critical	36	78.51000	0.09	Regular Air	-10.06	2.18	1.38
57861	186776	30521001	2012-10-25	Medium	40	120.15000	0.00	Regular Air	11.32	2.88	1.49
48067	1029214	77418915	2012-06-29	Low	31	3229.66000	0.05	Express Air	695.06	125.99	3.00
9537	604088	77418915	2011-02-13	Not Specified	43	170.88000	0.01	Regular Air	-149.09	3.81	5.44
2209	1029214	61746358	2012-07-09	High	13	1265.49700	0.10	Regular Air	-161.12	125.99	3.00
33505	490866	61746358	2010-09-25	Low	35	2463.24050	0.07	Express Air	310.57	85.99	10.78
8801	1029214	46998039	2012-08-10	Low	25	2529.39600	0.06	Express Air	371.21	125.99	3.00
41636	217058	72691604	2009-08-14	Critical	27	2762.85700	0.03	Regular Air	722.24	115.99	4.23
2852	217058	69981415	2010-01-15	Critical	42	3931.31800	0.06	Regular Air	1025.45	115.99	4.23
30083	923574	69981415	2009-01-08	Not Specified	23	324.28000	0.07	Regular Air	20.43	14.56	3.50
45156	641495	69981415	2011-02-12	Low	14	174.30000	0.08	Regular Air	75.58	12.53	0.50
39043	481924	69981415	2010-12-22	Not Specified	14	50.80000	0.09	Regular Air	16.79	3.69	0.50
325	217058	75540073	2010-10-16	Low	9	884.12750	0.06	Regular Air	-178.71	115.99	4.23
19556	217058	10407796	2010-12-30	Not Specified	35	3238.14300	0.08	Regular Air	727.36	115.99	4.23
8001	847898	10407796	2010-11-19	High	47	1059.72000	0.01	Regular Air	112.22	20.98	5.42
8001	417731	10407796	2010-11-19	High	15	37.70000	0.10	Regular Air	-81.08	2.18	7.09
17542	533786	10407796	2010-08-31	Low	37	105.99000	0.01	Regular Air	43.37	2.88	0.50
28033	955858	34141840	2010-09-14	High	18	127.56000	0.01	Regular Air	-57.11	6.60	4.07
12263	924461	34141840	2011-07-06	High	12	515.65000	0.00	Regular Air	123.50	39.48	3.99
51937	738036	10136898	2009-02-27	High	39	11613.13000	0.05	Delivery Truck	2816.21	294.62	42.52
8835	318979	10136898	2009-10-13	Critical	12	153.44000	0.05	Regular Air	-6.15	12.20	6.02
32803	315990	10136898	2011-12-16	Medium	22	96.07000	0.06	Regular Air	-4.36	4.48	2.50
17506	738036	101822304	2010-02-28	Low	33	9473.31000	0.03	Delivery Truck	1939.11	294.62	42.52
2048	738036	97588200	2010-11-14	Critical	12	3752.61000	0.01	Delivery Truck	637.93	294.62	42.52
1796	341229	97588200	2012-11-20	High	43	183.41000	0.07	Regular Air	-125.41	4.13	5.04
5799	738036	57153957	2011-08-02	Critical	34	9626.86000	0.08	Delivery Truck	1882.20	294.62	42.52
26567	364705	103235308	2009-09-04	Critical	48	6109.81700	0.04	Regular Air	1374.95	155.99	8.08
26567	89922	103235308	2009-09-04	Critical	8	50.70000	0.08	Regular Air	-44.07	5.40	7.78
9126	469515	103235308	2009-11-17	Medium	47	2799.70000	0.04	Regular Air	884.08	62.05	3.99
31781	947521	103235308	2009-01-16	Medium	41	78.49000	0.03	Regular Air	5.53	1.81	0.75
26499	607679	103235308	2010-02-21	Medium	11	32.40000	0.05	Regular Air	8.78	2.88	0.50
52641	364705	6767935	2010-10-08	Not Specified	6	834.21550	0.02	Regular Air	-449.42	155.99	8.08
27810	428893	6767935	2010-01-28	High	32	216.51000	0.02	Express Air	109.29	6.30	0.50
38305	364705	33681614	2011-04-30	Critical	21	2561.67050	0.08	Regular Air	88.77	155.99	8.08
32613	667910	33681614	2011-12-16	Low	31	1359.74000	0.01	Express Air	202.33	43.98	8.99
41316	529361	61395005	2009-07-21	Not Specified	4	700.36600	0.00	Regular Air	-787.70	205.99	5.99
38656	234415	61395005	2012-08-10	Low	41	162.51000	0.09	Regular Air	-148.40	4.13	5.34
41316	835501	61395005	2009-07-21	Not Specified	8	121.74000	0.01	Regular Air	21.00	14.28	2.99
70	529361	34697007	2010-12-17	Low	46	7804.53000	0.05	Regular Air	2057.17	205.99	5.99
41472	259382	34697007	2010-01-23	Low	48	280.87000	0.01	Express Air	-214.15	5.38	7.57
11074	529361	34495598	2011-06-09	High	44	7164.74350	0.07	Regular Air	1609.29	205.99	5.99
11074	559119	34495598	2011-06-09	High	21	114.53000	0.07	Regular Air	-39.23	5.68	3.60
47106	529361	72728792	2011-10-25	Medium	40	6618.45700	0.10	Regular Air	1489.96	205.99	5.99
51237	529361	43122374	2012-03-10	Medium	26	4769.06950	0.03	Regular Air	1138.58	205.99	5.99
52164	275481	43122374	2012-04-13	Not Specified	30	1824.84800	0.00	Regular Air	364.23	65.99	8.80
33541	318979	43122374	2012-06-19	Critical	43	512.78000	0.08	Regular Air	16.14	12.20	6.02
22626	954944	43122374	2010-06-29	Critical	17	90.93000	0.02	Regular Air	14.19	5.18	2.04
44196	781795	72112650	2009-08-22	Not Specified	12	653.78600	0.09	Regular Air	-83.47	65.99	5.31
19175	781795	102008024	2009-08-19	Low	19	1133.44950	0.01	Regular Air	169.16	65.99	5.31
36455	851117	102008024	2009-02-19	High	48	1838.19000	0.03	Regular Air	561.43	39.48	1.99
50625	607679	102008024	2009-04-23	Medium	10	29.12000	0.08	Regular Air	7.13	2.88	0.50
44576	781795	89600502	2009-12-25	Not Specified	30	1653.60700	0.02	Regular Air	294.97	65.99	5.31
42695	781795	24223712	2010-12-22	Not Specified	12	710.32800	0.02	Regular Air	-10.30	65.99	5.31
27680	681809	24223712	2010-01-26	Critical	32	324.40000	0.10	Regular Air	-46.98	10.89	4.50
49824	781795	35183561	2011-03-22	High	33	1900.22600	0.01	Express Air	440.20	65.99	5.31
57376	781795	19544810	2011-06-19	Critical	6	326.89300	0.07	Regular Air	-223.21	65.99	5.31
8768	781795	96628821	2011-08-18	High	44	2422.44050	0.03	Regular Air	568.18	65.99	5.31
14176	803900	96628821	2009-03-12	Low	39	1233.47750	0.01	Regular Air	453.80	35.99	5.99
7654	599985	96628821	2010-02-10	High	3	19.47000	0.06	Regular Air	-14.29	4.13	6.89
54339	781795	23795937	2012-05-02	Low	41	2209.51550	0.06	Regular Air	458.62	65.99	5.31
54339	299230	23795937	2012-05-02	Low	48	3005.74000	0.02	Express Air	1053.21	59.98	3.99
41667	781795	21396956	2012-06-20	High	18	1062.21950	0.03	Regular Air	132.37	65.99	5.31
31973	494051	21396956	2011-05-12	Not Specified	16	124.89000	0.07	Regular Air	-111.17	7.28	11.15
14115	490866	56266301	2009-08-14	Not Specified	46	3296.06200	0.06	Regular Air	591.91	85.99	10.78
59685	37996	56266301	2012-12-10	Critical	12	505.20000	0.05	Regular Air	78.98	40.98	5.33
56710	145931	56266301	2010-05-11	Not Specified	6	182.64000	0.08	Regular Air	-99.24	30.98	6.50
6311	490866	11286401	2010-02-10	Medium	18	1297.44850	0.04	Regular Air	4.21	85.99	10.78
38372	450797	100022088	2010-05-15	High	46	1053.84000	0.00	Regular Air	-632.16	20.98	21.20
26240	700324	11934383	2009-12-19	Critical	39	145.68000	0.04	Regular Air	12.00	3.70	1.61
26240	851117	11934383	2009-12-19	Critical	38	1483.44000	0.04	Regular Air	439.77	39.48	1.99
35558	539744	11934383	2009-09-15	Critical	2	34.88000	0.09	Regular Air	-22.12	13.79	8.78
44037	335550	11934383	2012-06-28	High	38	1799.61150	0.07	Regular Air	557.60	55.99	1.25
46119	783568	11934383	2009-02-15	Critical	20	154.13000	0.07	Regular Air	57.31	7.98	1.25
41569	700324	51054401	2010-07-21	Critical	16	60.76000	0.03	Regular Air	5.25	3.70	1.61
7906	114359	68223869	2009-10-17	Medium	37	1003.06000	0.03	Regular Air	271.78	25.98	5.37
53605	114359	25540872	2010-08-03	Medium	19	506.49000	0.06	Regular Air	105.69	25.98	5.37
24227	594736	25540872	2010-08-16	Medium	24	1840.85350	0.01	Regular Air	424.64	85.99	2.79
8295	332331	25540872	2009-04-01	High	30	835.15050	0.09	Regular Air	158.18	35.99	1.10
47078	159149	25540872	2010-04-19	Medium	43	279.83000	0.01	Regular Air	77.04	6.04	2.14
47078	175474	25540872	2010-04-19	Medium	18	84.74000	0.06	Regular Air	34.10	4.91	0.50
43745	114359	9725401	2010-11-01	Low	5	128.59000	0.07	Regular Air	-15.17	25.98	5.37
43745	151557	9725401	2010-11-01	Low	1	4.97000	0.04	Regular Air	-4.91	3.55	1.43
19911	114359	17328667	2011-10-06	High	43	1054.70000	0.07	Regular Air	213.26	25.98	5.37
5989	114359	24207664	2011-10-14	Medium	6	155.48000	0.10	Regular Air	-6.64	25.98	5.37
23297	114359	67539279	2012-07-02	Critical	20	498.68000	0.06	Regular Air	79.52	25.98	5.37
23555	1015676	67539279	2012-12-11	High	29	104.70000	0.09	Regular Air	42.16	3.69	0.50
31461	299230	67539279	2011-06-27	Medium	26	1463.42000	0.08	Regular Air	350.82	59.98	3.99
263	89922	79235541	2009-05-16	High	25	136.77000	0.09	Regular Air	-136.25	5.40	7.78
41412	89922	28382862	2009-09-17	Not Specified	47	263.81000	0.03	Regular Air	-237.54	5.40	7.78
36355	89922	78769548	2009-12-02	Medium	9	61.43000	0.09	Express Air	-42.98	5.40	7.78
46562	95746	78769548	2011-02-12	Not Specified	35	5407.90000	0.01	Delivery Truck	-352.79	145.98	46.20
16480	89922	93726727	2009-12-06	Not Specified	14	87.23000	0.09	Express Air	-69.53	5.40	7.78
34086	796442	93726727	2012-04-29	High	41	2251.91350	0.04	Regular Air	655.91	65.99	2.50
6848	89922	16060471	2010-09-13	High	22	116.84000	0.10	Regular Air	-125.44	5.40	7.78
44897	494051	16060471	2010-03-09	High	11	85.62000	0.07	Regular Air	-81.22	7.28	11.15
9792	89922	39916227	2011-07-23	Low	14	84.09000	0.02	Regular Air	-73.14	5.40	7.78
57959	375694	39916227	2011-12-30	Medium	40	239.86000	0.04	Regular Air	-32.06	5.81	3.37
