Company: Superstore Analytics
Generated: 2026-08-30
Currency: CAD

OrderID,OrderDate,Region,Category,Product,ShipMode,Quantity,Sales,Discount,Profit
1542,2010-09-14,Prarie,Office Supplies,Belkin Premiere Surge Master II 8-outlet surge protector,Regular Air,47,2150.25000,0.06,586.93
30567,2009-01-14,Prarie,Office Supplies,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Delivery Truck,14,2690.84000,0.10,-368.02
24352,2010-05-10,Prarie,Office Supplies,"Adams ""While You Were Out"" Message Pads",Regular Air,32,103.48000,0.03,20.53
12067,2010-02-04,Prarie,Office Supplies,Binder Posts,Regular Air,45,271.06000,0.00,-76.60
37440,2010-06-23,West,Office Supplies,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Delivery Truck,39,8407.08000,0.04,629.40
293,2012-10-01,Nunavut,Office Supplies,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Delivery Truck,49,10123.02000,0.07,457.81
21634,2012-10-28,Ontario,Office Supplies,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Delivery Truck,8,1611.73000,0.10,-314.61
30208,2012-07-16,Ontario,Technology,600 Series Non-Flip,Regular Air,46,1752.09650,0.10,356.35
36130,2012-09-13,Ontario,Technology,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Regular Air,23,394.80000,0.10,-113.80
59906,2010-05-20,Ontario,Office Supplies,"Black Print Carbonless Snap-Off¨ Rapid Letter, 8 1/2"" x 7""",Regular Air,32,284.92000,0.03,81.29
3395,2009-10-29,West,Office Supplies,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Regular Air,1,13.16000,0.03,-10.29
30147,2012-06-17,West,Furniture,12-1/2 Diameter Round Wall Clock,Regular Air,37,740.14000,0.06,29.73
3395,2009-10-29,West,Office Supplies,"Acco PRESSTEX¨ Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Express Air,31,181.17000,0.06,-59.88
15622,2011-08-25,West,Technology,Timeport L7089,Delivery Truck,34,8581.25000,0.00,1464.23
29826,2009-09-24,West,Technology,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Regular Air,9,157.63000,0.06,-78.13
54534,2012-03-19,West,Office Supplies,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Regular Air,16,124.71000,0.01,-30.04
15872,2012-10-30,Prarie,Office Supplies,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Regular Air,23,188.53000,0.00,-27.49
15872,2012-10-30,Prarie,Office Supplies,Avanti 1.7 Cu. Ft. Refrigerator,Delivery Truck,48,5198.12000,0.01,1481.67
40097,2009-01-09,Ontario,Office Supplies,12 Colored Short Pencils,Regular Air,47,117.88000,0.10,-71.00
8388,2012-02-23,Ontario,Office Supplies,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6Ó x 11Ó",Regular Air,42,288.90000,0.02,96.34
11652,2011-11-10,Ontario,Office Supplies,Array¨ Memo Cubes,Regular Air,25,122.09000,0.10,14.11
39589,2009-08-02,Ontario,Office Supplies,Avery 508,Regular Air,20,95.08000,0.06,39.91
56901,2009-09-11,Atlantic,Office Supplies,12 Colored Short Pencils,Regular Air,36,100.68000,0.00,-45.21
23936,2009-12-17,Prarie,Office Supplies,12 Colored Short Pencils,Regular Air,27,71.39000,0.09,-39.33
40901,2012-07-29,Prarie,Technology,"3.5"" IBM Formatted Diskettes, DS/HD",Regular Air,40,273.14000,0.02,-96.90
40901,2012-07-29,Prarie,Technology,300 Series Non-Flip,Express Air,22,3100.11150,0.02,567.37
41634,2012-12-08,Prarie,Technology,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Regular Air,7,57.35000,0.06,-28.55
30564,2009-02-26,Prarie,Technology,Accessory41,Regular Air,20,606.39850,0.09,126.13
40611,2012-03-28,Prarie,Technology,Accessory9,Regular Air,43,1407.51500,0.00,657.45
15397,2010-02-06,Ontario,Office Supplies,12 Colored Short Pencils,Regular Air,43,121.94000,0.01,-51.30
14119,2010-05-31,Ontario,Technology,Accessory24,Regular Air,35,1599.07100,0.04,296.66
14119,2010-05-31,Ontario,Technology,Accessory27,Regular Air,31,968.23500,0.05,-158.61
43271,2010-03-03,Quebec,Office Supplies,12 Colored Short Pencils,Regular Air,2,7.75000,0.03,-5.27
53411,2011-11-29,Quebec,Technology,Belkin MediaBoard 104- Keyboard,Regular Air,25,667.64000,0.08,-57.53
39749,2010-06-27,Ontario,Office Supplies,12 Colored Short Pencils,Regular Air,43,110.64000,0.06,-62.60
17735,2012-07-12,Ontario,Office Supplies,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Regular Air,45,311.65000,0.03,-71.25
29639,2011-04-17,Prarie,Office Supplies,12 Colored Short Pencils,Regular Air,8,22.37000,0.04,-14.09
40928,2009-09-12,Prarie,Technology,Accessory4,Regular Air,4,292.34050,0.01,-420.59
50087,2010-05-15,Prarie,Office Supplies,Acco¨ Hot Clipsª Clips to Go,Regular Air,17,58.86000,0.03,6.96
27141,2010-02-04,Prarie,Office Supplies,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Regular Air,28,1645.51000,0.06,300.34
8642,2010-01-16,Prarie,Office Supplies,Avery 503,Regular Air,13,133.04000,0.04,49.69
45893,2011-05-26,Prarie,Office Supplies,Avery Non-Stick Binders,Regular Air,15,68.03000,0.05,8.87
14951,2011-05-17,Prarie,Office Supplies,12 Colored Short Pencils,Regular Air,26,65.21000,0.08,-41.60
47270,2010-08-02,Prarie,Technology,6185,Regular Air,19,3559.61300,0.00,747.74
49760,2011-10-01,Prarie,Technology,8890,Regular Air,13,1281.17950,0.02,-26.62
58755,2011-12-03,Prarie,Office Supplies,"Ampad¨ Evidence¨ Wirebond Steno Books, 6"" x 9""",Regular Air,18,47.11000,0.00,-95.42
3650,2012-05-27,Prarie,Office Supplies,Avery Poly Binder Pockets,Express Air,36,139.95000,0.04,-128.59
59809,2011-03-08,Prarie,Technology,Belkin ErgoBoardª Keyboard,Regular Air,16,506.84000,0.02,-38.32
17282,2009-11-18,Prarie,Office Supplies,Binding Machine Supplies,Regular Air,37,988.42000,0.09,253.94
18371,2009-09-18,Prarie,Office Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Regular Air,30,1394.36000,0.00,271.45
51557,2011-10-31,West,Office Supplies,12 Colored Short Pencils,Regular Air,14,37.90000,0.08,-22.01
37185,2012-10-31,Atlantic,Office Supplies,12 Colored Short Pencils,Regular Air,8,23.19000,0.02,-13.27
33220,2009-04-15,Prarie,Furniture,12-1/2 Diameter Round Wall Clock,Regular Air,40,736.96000,0.10,-34.29
15040,2009-12-04,Prarie,Office Supplies,"Black Print Carbonless Snap-Off¨ Rapid Letter, 8 1/2"" x 7""",Express Air,48,410.35000,0.10,114.02
43936,2010-03-13,Prarie,Office Supplies,Boston 16701 Slimline Battery Pencil Sharpener,Regular Air,42,670.65000,0.08,41.66
54464,2009-09-01,Prarie,Furniture,12-1/2 Diameter Round Wall Clock,Regular Air,11,227.41000,0.06,44.29
56612,2009-07-22,Prarie,Technology,8890,Regular Air,38,4008.72750,0.00,1219.34
23362,2010-08-27,Prarie,Furniture,12-1/2 Diameter Round Wall Clock,Regular Air,45,852.05000,0.10,-20.60
26503,2011-04-21,Prarie,Furniture,12-1/2 Diameter Round Wall Clock,Regular Air,12,262.09000,0.01,58.69
2688,2012-01-23,Prarie,Technology,Accessory8,Regular Air,31,2080.03500,0.10,844.90
52258,2009-02-10,Prarie,Furniture,Aluminum Document Frame,Regular Air,5,63.85000,0.04,40.44
55046,2009-04-13,Prarie,Office Supplies,"Array¨ Parchment Paper, Assorted Colors",Express Air,2,29.32000,0.08,-12.93
6982,2011-11-16,Nunavut,Furniture,12-1/2 Diameter Round Wall Clock,Regular Air,41,844.09000,0.04,52.56
3908,2010-03-08,Nunavut,Technology,6160,Regular Air,8,820.28400,0.00,-180.20
6982,2011-11-16,Nunavut,Technology,"80 Minute CD-R Spindle, 100/Pack - Staples",Express Air,32,1311.25000,0.00,407.44
25318,2011-11-19,Northwest Territories,Furniture,12-1/2 Diameter Round Wall Clock,Express Air,22,440.92000,0.05,-65.18
3845,2012-04-25,West,Furniture,12-1/2 Diameter Round Wall Clock,Regular Air,22,475.72000,0.02,-10.40
18279,2009-02-26,West,Technology,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Regular Air,22,184.35000,0.07,11.95
11909,2009-11-24,West,Technology,Accessory25,Regular Air,11,194.17400,0.03,-20.91
11943,2010-04-07,West,Office Supplies,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Regular Air,49,657.94000,0.09,7.35
45664,2012-06-09,West,Furniture,12-1/2 Diameter Round Wall Clock,Regular Air,24,473.03000,0.09,26.27
30913,2012-09-22,West,Furniture,12-1/2 Diameter Round Wall Clock,Express Air,24,496.62000,0.07,49.86
8609,2012-04-14,West,Technology,Accessory37,Regular Air,4,72.00350,0.04,-108.08
30913,2012-09-22,West,Office Supplies,Avery 498,Regular Air,44,126.36000,0.02,50.26
13282,2012-05-09,West,Office Supplies,Avery 51,Regular Air,2,12.59000,0.02,-5.92
30913,2012-09-22,West,Office Supplies,Avery Hanging File Binders,Regular Air,23,143.10000,0.01,36.75
