LineID,OrderID,ProductID,CustomerID,OrderDate,OrderPriority,OrderQuantity,Sales,Discount,ShipMode,Profit,UnitPrice,ShippingCost
3223,16481,499554,30755819,2011-02-18,Low,50,3089.06000,0.00,Regular Air,719.26,56.96,13.22
5139,36454,294775,16320930,2011-02-18,Critical,8,69.57000,0.05,Regular Air,-36.06,7.98,6.50
6522,16481,105743,30755819,2011-02-18,Low,47,20265.22000,0.08,Delivery Truck,6168.64,442.14,14.70
3463,51777,507331,53272704,2011-02-19,Medium,4,3465.97000,0.08,Regular Air,194.32,896.99,19.99
4933,51777,23721,53272704,2011-02-19,Medium,13,1307.88000,0.06,Regular Air,206.86,100.97,7.18
5055,9696,188964,85580048,2011-02-19,Not Specified,13,3335.27000,0.03,Delivery Truck,539.69,243.98,43.32
7906,9696,734492,85580048,2011-02-19,Not Specified,15,110.15000,0.02,Regular Air,13.91,6.75,2.99
1745,40962,947046,44875137,2011-02-20,Critical,28,1553.66000,0.03,Regular Air,547.48,54.48,0.99
2684,7462,614969,86396748,2011-02-20,High,3,72.63000,0.07,Express Air,-26.94,22.01,5.53
2794,21475,301122,23344923,2011-02-20,Critical,15,4956.78400,0.06,Delivery Truck,-296.06,417.40,75.23
3108,12486,762722,55010642,2011-02-20,High,31,3081.33000,0.08,Delivery Truck,-1341.11,100.98,57.38
4576,40962,156820,44875137,2011-02-20,Critical,30,3276.99650,0.00,Regular Air,653.06,125.99,8.99
4727,12486,587480,55010642,2011-02-20,High,42,1692.56000,0.04,Regular Air,275.50,40.98,7.20
6170,21475,131747,23344923,2011-02-20,Critical,39,538.14000,0.06,Regular Air,111.42,14.48,1.99
6866,58117,701718,54917669,2011-02-20,Critical,42,134.86000,0.04,Regular Air,-62.84,3.14,1.92
1141,5347,990658,89677213,2011-02-21,Medium,7,525.55500,0.04,Regular Air,-60.67,85.99,1.25
1143,5347,560855,89677213,2011-02-21,Medium,39,276.02900,0.05,Regular Air,-108.19,7.99,5.03
2815,3814,884540,46716126,2011-02-21,Low,43,1225.41000,0.04,Express Air,-138.02,28.28,13.99
4144,5347,391953,89677213,2011-02-21,Medium,1,187.20400,0.01,Regular Air,-796.76,205.99,5.26
6703,49312,612619,50165765,2011-02-21,Critical,19,1882.18000,0.09,Express Air,336.26,107.53,5.81
7914,49312,1073132,50165765,2011-02-21,Critical,30,164.41000,0.00,Regular Air,-128.52,4.98,7.54
2496,12641,149455,90627052,2011-02-22,Low,24,3668.60000,0.07,Regular Air,993.15,155.06,7.07
3877,11651,506093,65762504,2011-02-22,Medium,19,65.85000,0.07,Express Air,3.90,3.28,0.98
7324,33794,84722,12932634,2011-02-22,Critical,18,92.77000,0.06,Regular Air,-17.91,4.91,3.05
7367,12641,985033,90627052,2011-02-22,Low,2,107.12000,0.08,Regular Air,-54.87,55.98,4.86
7368,12641,421821,90627052,2011-02-22,Low,25,676.24000,0.05,Regular Air,219.78,26.38,5.86
4167,3749,290269,79533912,2011-02-23,Medium,27,353.62000,0.01,Regular Air,140.15,12.97,1.49
626,39909,344239,58951505,2011-02-24,Low,50,7778.75800,0.00,Regular Air,2547.30,175.99,4.99
1365,40001,924461,62437020,2011-02-24,Medium,46,1736.53000,0.10,Regular Air,457.03,39.48,3.99
2353,25799,858401,64928711,2011-02-24,Low,38,136.50000,0.05,Regular Air,-216.66,3.34,7.49
2366,18023,651577,31869933,2011-02-24,Medium,38,4502.26000,0.09,Delivery Truck,1272.17,120.97,26.30
3445,37863,567128,47754470,2011-02-24,High,27,305.05000,0.04,Regular Air,23.12,10.98,3.37
4002,18023,1036331,31869933,2011-02-24,Medium,34,192.23000,0.07,Regular Air,-149.84,5.78,7.64
5524,21350,999980,20566789,2011-02-24,Medium,30,278.94000,0.01,Regular Air,-143.70,9.06,9.86
7450,54787,384417,97203720,2011-02-24,High,7,170.02000,0.07,Regular Air,-56.10,22.84,16.87
7638,32965,690859,58941026,2011-02-24,High,25,2427.25000,0.10,Regular Air,227.67,99.99,19.99
7989,32965,538736,22367901,2011-02-24,High,2,11.15000,0.04,Regular Air,-5.54,3.98,2.97
196,19558,638256,3704525,2011-02-25,Low,2,7.98000,0.04,Regular Air,-3.93,3.29,1.35
4970,4960,279374,68911769,2011-02-25,Low,30,8363.65000,0.09,Delivery Truck,763.33,300.98,64.73
8049,4960,345717,22112455,2011-02-25,Low,4,40.87000,0.04,Express Air,-16.38,6.48,8.74
1964,43137,149455,73966703,2011-02-26,High,40,6069.05000,0.05,Regular Air,1816.71,155.06,7.07
2701,50145,699709,59478070,2011-02-26,High,18,325.58000,0.06,Regular Air,152.28,18.84,3.62
3910,4642,991205,87932728,2011-02-26,Critical,9,65.61000,0.08,Regular Air,-39.74,7.28,3.52
4031,46372,672681,88611817,2011-02-26,High,7,375.57000,0.02,Regular Air,12.71,52.40,16.11
4324,50145,633903,59478070,2011-02-26,High,9,458.80000,0.00,Regular Air,305.87,46.94,6.77
5473,15462,642999,69981415,2011-02-26,Critical,20,862.64000,0.08,Regular Air,320.81,43.41,2.99
5653,4642,492902,87932728,2011-02-26,Critical,21,309.62000,0.00,Express Air,-80.20,14.03,9.37
6970,8133,940550,101078507,2011-02-26,Medium,11,405.53000,0.04,Regular Air,130.52,35.44,5.09
7296,46372,1014815,88611817,2011-02-26,High,15,81.97000,0.07,Regular Air,-81.33,4.98,8.33
7723,21125,79826,86724665,2011-02-26,Not Specified,17,155.17000,0.08,Regular Air,2.12,9.27,4.39
6896,7521,1037740,68213457,2011-02-27,Low,19,1942.17350,0.00,Express Air,400.82,115.99,2.50
702,20068,504878,95577022,2011-02-28,Critical,9,53.18000,0.09,Regular Air,-46.13,5.53,6.98
2413,28741,567128,8368712,2011-02-28,Not Specified,5,59.76000,0.04,Regular Air,-10.34,10.98,3.37
4401,40612,840523,37575390,2011-02-28,High,9,19.20000,0.10,Regular Air,-6.84,2.21,1.12
7312,28741,675603,8368712,2011-02-28,Not Specified,13,70.13000,0.02,Regular Air,21.51,5.43,0.95
1760,928,299230,14871276,2011-03-01,Low,21,1222.68000,0.06,Express Air,300.97,59.98,3.99
2945,928,304170,14871276,2011-03-01,Low,26,390.20000,0.02,Express Air,45.00,14.58,7.40
5212,12868,592380,85936564,2011-03-01,Critical,31,53.33000,0.09,Regular Air,-2.44,1.76,0.70
5322,12194,671330,28130934,2011-03-01,Critical,19,3355.15400,0.00,Regular Air,658.50,195.99,3.99
6500,5188,467302,87126998,2011-03-01,Not Specified,24,192.80000,0.05,Regular Air,31.00,8.01,2.87
6877,12868,841268,79695933,2011-03-01,Critical,2,9.37000,0.09,Regular Air,-5.26,4.48,1.22
1204,40165,809305,49422276,2011-03-02,High,50,421.36000,0.07,Regular Air,-75.17,8.62,4.50
1738,46115,284312,63476354,2011-03-02,Critical,35,677.43000,0.10,Regular Air,-37.99,19.98,4.00
7119,16642,550577,67539279,2011-03-02,Not Specified,46,7640.22500,0.07,Regular Air,2027.68,205.99,2.50
7662,46115,50374,63476354,2011-03-02,Critical,38,491.78000,0.00,Regular Air,44.04,12.28,6.47
676,26723,246671,70910022,2011-03-03,Low,8,441.80450,0.03,Regular Air,-201.49,65.99,7.69
1001,22433,106849,7838724,2011-03-03,Critical,44,797.98000,0.05,Regular Air,237.47,20.99,0.99
4881,48071,489031,19473719,2011-03-03,Low,1,22.74000,0.03,Express Air,-13.59,12.64,4.98
110,27811,456509,44817590,2011-03-04,Not Specified,31,197.59000,0.09,Regular Air,-73.62,6.81,5.48
1895,27811,166184,44817590,2011-03-04,Not Specified,4,73.90000,0.06,Regular Air,-39.64,15.99,13.18
3688,450,680591,45168399,2011-03-04,Not Specified,35,543.72000,0.05,Regular Air,-211.13,15.70,11.25
3753,35555,188964,10136898,2011-03-04,Medium,50,11266.40000,0.08,Delivery Truck,1902.99,243.98,43.32
3754,35555,391118,10136898,2011-03-04,Medium,15,71.61000,0.10,Regular Air,-70.31,4.89,4.93
5425,450,573539,45168399,2011-03-04,Not Specified,29,1000.78000,0.05,Express Air,109.33,34.58,8.99
5480,35555,990083,10136898,2011-03-04,Medium,2,10.43000,0.07,Regular Air,-4.72,4.98,0.80
6773,53955,905242,61652309,2011-03-04,Critical,43,5544.99000,0.04,Delivery Truck,-3404.24,130.98,130.00
7652,23968,156272,26802505,2011-03-04,Critical,19,127.48000,0.05,Regular Air,-41.99,6.48,5.84
1152,18688,155970,52327242,2011-03-05,Not Specified,15,40.34000,0.09,Regular Air,10.59,2.89,0.50
1670,20486,436896,38075002,2011-03-05,High,42,163.98000,0.01,Regular Air,55.73,3.85,0.70
4149,18688,952312,52327242,2011-03-05,Not Specified,41,3951.67550,0.10,Regular Air,812.24,125.99,4.20
4150,18688,518671,52327242,2011-03-05,Not Specified,49,14346.73000,0.04,Regular Air,5762.52,304.99,19.99
4846,25603,996963,41191887,2011-03-05,Low,23,862.64000,0.04,Regular Air,122.11,35.89,14.72
7634,20486,79826,38075002,2011-03-05,High,34,306.30000,0.07,Regular Air,18.73,9.27,4.39
1856,52578,899480,60559394,2011-03-07,Critical,38,6230.68000,0.09,Delivery Truck,835.46,217.85,29.10
2292,49026,152427,76978560,2011-03-07,Low,36,411.75000,0.05,Regular Air,-182.87,11.66,8.99
3515,52578,884845,60559394,2011-03-07,Critical,8,1391.81600,0.05,Regular Air,-344.82,209.37,69.00
4936,16100,1005483,64934778,2011-03-07,Medium,44,226.18000,0.01,Regular Air,-115.54,4.82,5.72
5084,14021,642034,88371652,2011-03-07,High,12,27.05000,0.00,Express Air,1.00,1.82,0.83
7673,49600,385812,53838315,2011-03-07,Low,33,1692.03000,0.10,Regular Air,574.44,54.96,10.75
272,59809,145931,72489079,2011-03-08,Not Specified,16,506.84000,0.02,Regular Air,-38.32,30.98,6.50
1993,59809,445951,72489079,2011-03-08,Not Specified,12,138.67000,0.08,Regular Air,-9.72,11.70,5.63
4545,57029,1067744,23544783,2011-03-08,Critical,17,74.25000,0.01,Regular Air,-56.17,3.98,5.26
6042,49797,607882,86396748,2011-03-08,Not Specified,27,341.10000,0.00,Regular Air,-4.75,11.97,4.98
7106,29095,734492,24223712,2011-03-08,Not Specified,40,291.67000,0.01,Regular Air,54.46,6.75,2.99
7510,49797,1017940,86396748,2011-03-08,Not Specified,26,171.68000,0.07,Express Air,-116.56,6.48,8.19
7563,59686,630857,37575390,2011-03-08,Low,41,243.37000,0.01,Regular Air,-106.42,5.80,5.59
7644,57029,317100,23544783,2011-03-08,Critical,4,23.23000,0.09,Regular Air,-19.06,4.28,6.72
3166,1539,166184,78357289,2011-03-09,Low,33,511.83000,0.10,Regular Air,-172.88,15.99,13.18
4770,1539,391118,78357289,2011-03-09,Low,38,184.99000,0.05,Regular Air,-144.55,4.89,4.93
1058,20453,72479,39020168,2011-03-10,Medium,17,1193.11950,0.08,Express Air,137.59,85.99,0.99
1587,44610,480920,91078763,2011-03-10,High,31,127.90000,0.07,Regular Air,54.21,4.13,0.50
1641,58086,504878,76814747,2011-03-10,Medium,27,154.62000,0.04,Regular Air,-118.60,5.53,6.98
1642,47714,504878,58129492,2011-03-10,Medium,30,176.15000,0.01,Regular Air,-125.36,5.53,6.98
1725,47714,671340,78118572,2011-03-10,Medium,29,2946.05000,0.06,Delivery Truck,-690.21,105.49,41.64
1820,10916,730110,19652649,2011-03-10,Medium,23,135.31000,0.06,Regular Air,-49.32,5.74,5.01
2445,20453,1050983,39020168,2011-03-10,Medium,23,450.39000,0.07,Regular Air,152.79,19.23,6.15
4266,54081,677142,79088641,2011-03-10,Low,2,57.50000,0.02,Regular Air,-83.18,28.48,1.99
7414,40034,140003,25165064,2011-03-10,Medium,47,603.69000,0.00,Express Air,131.39,12.28,4.86
7614,58086,196575,76814747,2011-03-10,Medium,31,1638.20000,0.10,Regular Air,471.22,55.98,13.88
975,12867,284312,18074009,2011-03-11,Not Specified,6,127.49000,0.08,Express Air,-57.95,19.98,4.00
5378,50465,845612,8230900,2011-03-11,Medium,29,1337.08000,0.10,Regular Air,-953.00,48.91,35.00
5926,55271,802135,70665879,2011-03-11,Medium,16,1648.33000,0.07,Delivery Truck,-210.14,100.89,42.00
87,18432,793081,25507147,2011-03-12,High,12,76.42000,0.02,Express Air,20.44,5.84,0.83
1882,18432,370731,25507147,2011-03-12,High,42,451.32000,0.04,Regular Air,1.16,10.64,5.16
2980,50789,616694,11861127,2011-03-12,Not Specified,23,8673.90000,0.10,Regular Air,3440.05,387.99,19.99
3549,18432,540818,25507147,2011-03-12,High,15,217.66000,0.10,Express Air,-24.91,14.42,6.75
5278,18432,409791,25507147,2011-03-12,High,5,1374.67000,0.08,Delivery Truck,-126.34,279.81,23.19
7101,20134,620362,10136898,2011-03-12,Low,47,281.47000,0.10,Regular Air,-190.57,6.48,7.37
1144,44612,990658,23462469,2011-03-13,High,6,428.72300,0.06,Regular Air,-147.72,85.99,1.25
3120,23270,784982,65592088,2011-03-13,Low,42,6659.74150,0.05,Express Air,1647.75,195.99,3.99
3416,34727,515586,40300751,2011-03-13,Low,20,159.71000,0.10,Express Air,-114.41,8.04,8.94
4737,23270,475585,65592088,2011-03-13,Low,20,1460.42000,0.04,Delivery Truck,-441.44,68.81,60.00
6787,1767,568048,88389057,2011-03-13,High,10,46.34000,0.05,Regular Air,-7.76,4.71,0.70
5285,24548,1057069,16666221,2011-03-14,High,32,269.30000,0.04,Express Air,22.38,7.96,4.95
1568,57479,232452,51328978,2011-03-15,High,37,132.12000,0.07,Regular Air,54.78,3.75,0.50
3353,50309,802904,62950076,2011-03-15,Low,36,243.18000,0.08,Regular Air,-314.22,6.98,9.69
3361,3526,754038,17356345,2011-03-15,Low,20,246.06000,0.08,Regular Air,20.67,12.07,6.20
3505,37121,542007,68464052,2011-03-15,Not Specified,44,9499.30000,0.01,Delivery Truck,618.36,216.60,64.20
3537,24070,949076,17033987,2011-03-15,High,3,431.29000,0.10,Regular Air,-164.59,140.81,24.49
3539,24070,245427,17033987,2011-03-15,High,48,294.26000,0.00,Express Air,88.80,5.58,0.70
3951,11109,48396,74002740,2011-03-15,Medium,18,130.38000,0.08,Regular Air,31.52,7.40,1.71
4366,55621,269026,40318451,2011-03-15,Low,47,193.15000,0.09,Regular Air,27.76,4.28,0.94
4796,20967,1005949,35250192,2011-03-15,High,50,28664.52000,0.09,Regular Air,13340.26,599.99,24.49
4797,20967,924819,35250192,2011-03-15,High,6,635.74050,0.03,Regular Air,-397.53,125.99,8.08
5262,24070,985540,17033987,2011-03-15,High,36,170.42000,0.10,Regular Air,-98.31,4.91,4.97
6118,55621,715054,40318451,2011-03-15,Low,50,6356.68000,0.03,Regular Air,1812.86,128.24,12.65
383,11968,318215,95816282,2011-03-16,Low,31,109.49000,0.04,Regular Air,26.09,3.38,0.85
2529,3266,49841,86395368,2011-03-16,Low,4,17.12000,0.03,Regular Air,-2.55,3.80,1.49
2766,43239,114229,3837643,2011-03-16,Not Specified,14,270.25000,0.02,Regular Air,100.90,18.94,1.49
4336,3911,680591,102822795,2011-03-16,Not Specified,24,370.72000,0.10,Regular Air,-156.76,15.70,11.25
8001,18789,528466,23808541,2011-03-16,High,50,1558.18000,0.00,Regular Air,417.62,30.98,9.18
801,53637,459677,54628732,2011-03-17,High,12,451.09000,0.10,Express Air,61.27,39.98,9.83
1723,775,154089,90439294,2011-03-17,Critical,35,43.57000,0.10,Regular Air,-19.17,1.26,0.70
2919,775,821950,90439294,2011-03-17,Critical,8,31.87000,0.10,Regular Air,-1.25,4.26,1.20
3349,15205,275015,9854609,2011-03-17,Critical,42,1753.51000,0.02,Regular Air,155.72,39.98,9.20
4856,15205,188964,9854609,2011-03-17,Critical,18,4605.36000,0.02,Delivery Truck,678.26,243.98,43.32
6923,65,958232,40732966,2011-03-17,Critical,32,3812.73000,0.02,Regular Air,1470.30,115.79,1.99
768,3588,213268,79423257,2011-03-18,Not Specified,14,410.27000,0.08,Regular Air,226.72,30.93,3.92
984,32546,577469,28488718,2011-03-18,Critical,47,1294.02300,0.10,Regular Air,607.26,35.99,1.25
985,32546,877669,28488718,2011-03-18,Critical,6,156.09000,0.00,Regular Air,-34.85,22.38,15.10
3917,3588,419790,79423257,2011-03-18,Not Specified,18,1531.93000,0.10,Delivery Truck,326.56,90.97,14.00
5290,51361,37176,59981908,2011-03-18,Critical,50,18056.68000,0.00,Delivery Truck,-6474.65,349.45,60.00
5665,3588,945371,79423257,2011-03-18,Not Specified,42,374.38000,0.03,Regular Air,-1.16,8.67,3.50
6028,48261,905242,32605811,2011-03-18,Medium,15,2130.66000,0.01,Delivery Truck,-113.77,130.98,30.00
6957,51361,721136,59981908,2011-03-18,Low,14,76.06000,0.02,Express Air,-35.99,4.28,5.68
86,26304,529361,25507147,2011-03-19,Medium,43,7452.13700,0.02,Regular Air,2028.36,205.99,5.99
6508,51713,428687,50446311,2011-03-19,Not Specified,35,133.07000,0.02,Regular Air,-15.96,3.74,0.94
7650,28003,239066,23407763,2011-03-19,Critical,31,157.79000,0.09,Regular Air,-95.92,4.98,6.07
1661,31303,207983,25488283,2011-03-20,Low,50,306.13000,0.09,Express Air,87.60,5.98,1.49
2560,28550,302796,12566604,2011-03-20,Not Specified,44,21532.26000,0.09,Delivery Truck,8323.39,500.97,69.30
3490,9062,700485,73163398,2011-03-20,High,19,1825.42000,0.06,Regular Air,1193.19,99.23,8.99
5911,28550,829409,12566604,2011-03-20,Not Specified,1,7.64000,0.10,Regular Air,-6.60,4.76,3.01
6791,9062,866383,102041571,2011-03-20,High,32,119.20000,0.06,Regular Air,30.61,3.93,0.99
1495,58884,147972,19995239,2011-03-21,Low,29,87.68000,0.03,Regular Air,23.14,2.88,0.99
1496,58884,401585,19995239,2011-03-21,Low,46,3732.25000,0.10,Delivery Truck,-1255.86,85.29,60.00
1541,42213,464128,99377938,2011-03-21,Critical,46,110.96000,0.08,Regular Air,35.92,2.61,0.50
6560,35296,967595,90522445,2011-03-21,Low,7,407.87250,0.02,Regular Air,-165.63,65.99,3.99
508,49824,781795,35183561,2011-03-22,High,33,1900.22600,0.01,Express Air,440.20,65.99,5.31
1687,38304,540260,76651111,2011-03-22,High,7,30.10000,0.09,Regular Air,-28.31,3.58,5.47
3640,8580,669077,31379257,2011-03-22,High,37,308.22000,0.00,Regular Air,-215.57,7.77,9.23
5373,8580,957636,31379257,2011-03-22,High,12,151.49000,0.00,Regular Air,-3.95,11.58,6.97
735,57095,456509,57987295,2011-03-23,Medium,37,254.93000,0.01,Regular Air,-62.88,6.81,5.48
2536,24871,105932,56979805,2011-03-23,Medium,6,143.78000,0.04,Regular Air,75.30,22.72,8.99
6279,55361,786593,93607330,2011-03-23,Not Specified,22,51.39000,0.06,Express Air,-64.37,1.76,4.86
6281,55361,780918,93607330,2011-03-23,Not Specified,31,293.52000,0.08,Regular Air,-116.66,9.38,7.28
349,54245,528379,32775334,2011-03-24,Medium,5,83.30000,0.09,Regular Air,-114.91,20.99,2.50
1227,30369,858912,12997708,2011-03-24,Critical,21,174.22000,0.03,Regular Air,-1.23,8.34,2.64
6838,643,126366,94730893,2011-03-24,High,21,2781.82000,0.07,Express Air,-695.26,138.14,35.00
6884,4257,497806,20860077,2011-03-24,Medium,45,253.89000,0.01,Regular Air,-83.66,5.58,5.30
7406,30369,1073132,12997708,2011-03-24,Critical,13,76.81000,0.00,Regular Air,-55.77,4.98,7.54
4648,55686,269538,31708946,2011-03-25,Critical,2,162.49000,0.03,Regular Air,-94.83,81.32,0.99
7718,55686,886377,31708946,2011-03-25,Critical,22,628.39000,0.10,Express Air,181.83,30.98,5.09
223,24384,659453,73966703,2011-03-26,Medium,44,205.11000,0.06,Regular Air,95.52,4.91,0.50
430,50404,754090,51940252,2011-03-26,High,18,3780.43000,0.05,Regular Air,905.57,210.55,9.99
1963,24384,677137,73966703,2011-03-26,Medium,20,2458.24250,0.10,Regular Air,110.54,155.99,8.99
1967,24384,226162,73966703,2011-03-26,Medium,21,3981.23000,0.07,Regular Air,294.94,193.17,19.99
2563,25376,743734,105870693,2011-03-26,Critical,12,76.61000,0.09,Regular Air,-31.83,6.28,5.29
3729,50404,998220,51940252,2011-03-26,High,10,1961.68000,0.04,Regular Air,-367.00,182.55,69.00
4106,48548,695980,19652929,2011-03-26,Critical,3,13.71000,0.03,Regular Air,-10.27,3.28,3.97
6300,30658,126366,23407763,2011-03-26,Medium,44,6040.22000,0.05,Regular Air,-942.50,138.14,35.00
6302,30658,472903,23407763,2011-03-26,Medium,35,17387.65000,0.08,Regular Air,6907.61,499.99,24.49
3172,56804,821997,49397035,2011-03-27,Critical,41,136.45000,0.10,Regular Air,-202.08,3.36,6.27
7782,56804,994750,49397035,2011-03-27,Critical,24,121.81000,0.05,Regular Air,-50.21,4.98,4.86
610,36001,877669,50378986,2011-03-28,Low,45,1038.82000,0.05,Regular Air,-78.36,22.38,15.10
2038,34048,211351,95816282,2011-03-28,Low,1,26.68000,0.04,Regular Air,-10.74,22.23,3.63
2183,36001,222984,50378986,2011-03-28,Low,47,564.39000,0.09,Regular Air,51.82,12.95,4.98
2340,24965,592044,64790573,2011-03-29,Low,42,1146.11000,0.09,Regular Air,330.63,29.18,8.55
2342,24965,648476,64790573,2011-03-29,Low,6,2528.49000,0.07,Express Air,580.15,420.98,19.99
9,40961,189993,68464052,2011-03-30,Medium,7,23.84000,0.02,Regular Air,5.88,3.15,0.50
1066,20646,332331,25602747,2011-03-30,Medium,41,1204.08450,0.04,Regular Air,341.96,35.99,1.10
5830,25191,1037740,107838267,2011-03-30,Medium,42,4091.15200,0.05,Regular Air,1303.92,115.99,2.50
813,32454,456509,9630170,2011-03-31,Critical,12,83.89000,0.05,Regular Air,-29.59,6.81,5.48
8045,28807,1014815,8665453,2011-03-31,High,9,59.35000,0.02,Express Air,-42.61,4.98,8.33
1129,37380,151557,57533478,2011-04-01,Critical,42,151.19000,0.07,Regular Air,27.37,3.55,1.43
4703,58342,728530,54085164,2011-04-01,High,40,1718.87000,0.02,Regular Air,754.10,40.98,1.99
5872,37380,703917,57533478,2011-04-01,Critical,29,737.38000,0.08,Regular Air,90.04,26.64,5.30
7365,37380,87058,57533478,2011-04-01,Critical,47,507.18000,0.00,Regular Air,74.73,9.99,4.78
596,58372,899010,31406507,2011-04-02,Low,48,184.10000,0.04,Regular Air,43.20,3.98,0.70
1276,28805,1038283,87691641,2011-04-02,Medium,46,487.50000,0.05,Regular Air,-25.88,10.23,4.68
1277,28805,207983,87691641,2011-04-02,Medium,4,25.52000,0.07,Regular Air,-1.99,5.98,1.49
3067,12323,431822,7834765,2011-04-02,Not Specified,4,36.80000,0.00,Regular Air,14.19,7.38,5.21
4218,28805,695417,87691641,2011-04-02,Medium,14,97.93000,0.07,Regular Air,-616.81,3.48,49.00
6435,12323,800889,7834765,2011-04-02,Not Specified,32,513.74000,0.02,Regular Air,-28.68,15.15,10.13
6821,58372,616627,36195642,2011-04-02,Low,16,38.20000,0.07,Express Air,4.34,2.21,1.00
7789,55715,99546,78116987,2011-04-02,Critical,28,168.57000,0.02,Express Air,16.65,5.28,2.99
583,38370,381880,81275177,2011-04-03,High,50,169.13000,0.00,Regular Air,43.05,3.14,1.14
4332,9922,326421,79197180,2011-04-03,Not Specified,26,1075.91000,0.03,Regular Air,34.42,39.98,7.12
6065,9922,967595,79197180,2011-04-03,Not Specified,21,1176.85900,0.03,Regular Air,137.86,65.99,3.99
6432,9286,990083,56692640,2011-04-03,Critical,26,123.16000,0.10,Regular Air,45.79,4.98,0.80
6709,45377,914855,101231204,2011-04-03,Low,47,91.43000,0.08,Regular Air,-22.90,2.08,1.49
1696,38212,1000550,69641516,2011-04-04,Medium,24,123.75000,0.09,Express Air,55.42,4.98,0.49
2900,38212,322672,69641516,2011-04-04,Medium,46,3533.97000,0.07,Regular Air,-1329.81,80.98,35.00
6289,38212,1037740,69641516,2011-04-04,Medium,38,3821.40450,0.00,Regular Air,1256.97,115.99,2.50
795,22787,154089,34201014,2011-04-05,Medium,35,46.44000,0.06,Express Air,-16.30,1.26,0.70
3139,17287,56287,70664347,2011-04-05,High,38,5793.46000,0.01,Regular Air,2477.77,150.98,13.99
3140,17287,674664,70664347,2011-04-05,High,11,4558.21000,0.06,Regular Air,993.81,415.88,11.37
4692,37988,41129,35540504,2011-04-05,Not Specified,12,189.19000,0.08,Regular Air,-56.71,16.06,8.34
5962,40643,957636,100125926,2011-04-05,Critical,23,258.74000,0.05,Regular Air,10.80,11.58,5.72
6474,17287,973228,70664347,2011-04-05,High,26,4361.69850,0.05,Regular Air,1069.79,195.99,4.20
1263,197,865125,18837338,2011-04-06,High,23,310.52000,0.01,Regular Air,33.22,12.98,3.14
4270,17860,669077,22050539,2011-04-06,Critical,16,139.00000,0.05,Express Air,-96.33,7.77,9.23
5521,21601,701744,93726727,2011-04-06,Low,20,2227.34000,0.09,Regular Air,-609.09,113.64,35.00
7319,33700,1017940,40482968,2011-04-07,Low,36,260.13000,0.00,Regular Air,-133.98,6.48,8.19
7529,22375,473902,43859307,2011-04-07,Not Specified,43,816.11000,0.04,Regular Air,66.14,18.97,9.54
1466,52929,314991,75566934,2011-04-08,High,43,701.46000,0.04,Express Air,-90.14,15.99,9.40
2737,56550,299849,34851166,2011-04-08,Not Specified,37,823.78000,0.03,Express Air,343.05,22.23,5.08
3900,50083,366386,28773850,2011-04-08,Not Specified,33,13671.94000,0.01,Delivery Truck,5711.96,400.97,48.26
4289,16291,768272,19986307,2011-04-08,Not Specified,31,894.64000,0.01,Regular Air,-27.79,27.42,19.46
4351,52929,924995,75566934,2011-04-08,High,19,53.94000,0.05,Regular Air,-6.53,2.78,1.25
4689,23940,990587,35540504,2011-04-08,Medium,11,1735.59000,0.02,Delivery Truck,-506.43,150.89,60.20
4691,23940,242307,35540504,2011-04-08,Medium,20,138.52000,0.03,Regular Air,-895.24,4.48,49.00
6087,52929,148598,75566934,2011-04-08,High,7,46.94000,0.02,Regular Air,7.34,6.47,1.22
6088,52929,866383,75566934,2011-04-08,High,20,77.99000,0.03,Regular Air,19.68,3.93,0.99
6119,56550,623868,34851166,2011-04-08,Not Specified,8,469.83750,0.00,Regular Air,-159.24,65.99,8.99
7281,7680,574567,97449295,2011-04-08,Not Specified,32,1141.37000,0.04,Regular Air,-0.14,35.44,19.99
7768,56550,153113,83738891,2011-04-08,Not Specified,33,647.77000,0.09,Regular Air,166.85,19.98,5.77
112,23104,375694,48076280,2011-04-09,Medium,24,142.80000,0.01,Regular Air,-25.00,5.81,3.37
1069,19424,332331,107838267,2011-04-09,Not Specified,37,1129.05500,0.05,Regular Air,337.73,35.99,1.10
1072,19424,221283,107838267,2011-04-09,Not Specified,29,60.68000,0.09,Regular Air,-115.71,1.98,4.77
1714,51652,1000550,103956879,2011-04-09,Not Specified,37,195.51000,0.03,Express Air,95.56,4.98,0.49
1897,23104,168172,48076280,2011-04-09,Medium,3,30.92000,0.02,Express Air,28.64,6.98,2.83
2915,51652,689019,103956879,2011-04-09,Not Specified,38,4992.63000,0.07,Express Air,44.13,140.85,19.99
3693,30820,840523,48760545,2011-04-09,Critical,21,48.01000,0.10,Express Air,-6.85,2.21,1.12
4378,11648,118378,58580475,2011-04-09,Low,1,32.51000,0.10,Regular Air,-90.94,35.41,1.99
6131,11648,331004,58580475,2011-04-09,Low,33,570.51000,0.00,Regular Air,-142.75,16.74,7.04
7761,53825,433913,90958961,2011-04-09,Low,36,1646.05000,0.08,Regular Air,649.80,48.04,7.23
1634,13569,186776,101248528,2011-04-10,Critical,16,47.45000,0.05,Regular Air,1.07,2.88,1.49
2716,13795,166184,75566934,2011-04-10,Not Specified,30,501.32000,0.04,Regular Air,-119.08,15.99,13.18
3251,18182,735084,42995013,2011-04-10,Medium,45,2673.08000,0.01,Regular Air,-1363.12,55.50,52.20
